,0,1
0,0.1597160603371784,0.3096410978184377
1,0.127891156462585,0.02623157232044488
2,1.1352040816326527,0.0022698664905800537
3,0.1597160603371784,0.3096410978184377
4,0.1597160603371784,0.6802721088435374
5,0.127891156462585,0.030468525438344354
6,0.1597160603371784,0.3096410978184377
7,0.1597160603371784,0.3096410978184377
8,0.1597160603371784,0.3096410978184377
9,0.1597160603371784,0.6802721088435374
10,0.1597160603371784,0.3096410978184377
11,0.1597160603371784,0.6802721088435374
12,0.1597160603371784,0.3096410978184377
13,0.1597160603371784,0.3096410978184377
14,0.1597160603371784,1.4471243042671598
15,0.1597160603371784,0.3096410978184377
16,0.3096410978184377,1.4471243042671598
17,0.1597160603371784,1.4471243042671598
18,0.127891156462585,0.02623157232044488
19,0.1597160603371784,0.6802721088435374
20,0.1597160603371784,0.3096410978184377
21,0.006528927360417851,0.006528927360417851
22,0.1597160603371784,0.3096410978184377
23,0.1597160603371784,0.6802721088435374
24,0.127891156462585,0.030468525438344354
25,0.06316812439261418,0.03924646781789639
26,0.127891156462585,0.030468525438344354
27,0.1597160603371784,0.6802721088435374
28,0.127891156462585,0.030468525438344354
29,0.127891156462585,0.02623157232044488
30,0.1597160603371784,0.3096410978184377
31,0.127891156462585,0.030468525438344354
32,0.1597160603371784,0.3096410978184377
33,0.127891156462585,0.035186488388458836
34,1.1352040816326527,0.0020614306328592042
35,0.6802721088435374,1.1352040816326527
36,0.127891156462585,0.02623157232044488
37,0.03924646781789639,0.035186488388458836
38,0.1597160603371784,0.3096410978184377
39,0.06316812439261418,0.03924646781789639
40,0.1597160603371784,0.3096410978184377
41,0.1597160603371784,0.3096410978184377
42,0.0067465002529937595,0.006528927360417851
43,0.127891156462585,0.030468525438344354
44,1.1352040816326527,0.0022698664905800537
45,0.06316812439261418,0.03924646781789639
46,0.1597160603371784,0.3096410978184377
47,0.046161321671525736,0.035186488388458836
48,0.127891156462585,0.030468525438344354
49,0.1597160603371784,0.3096410978184377
50,0.030468525438344354,0.02623157232044488
51,0.06316812439261418,0.03924646781789639
52,0.1597160603371784,0.3096410978184377
53,0.1597160603371784,0.6802721088435374
54,0.1597160603371784,0.3096410978184377
55,0.1597160603371784,0.3096410978184377
56,0.1597160603371784,0.3096410978184377
57,1.1352040816326527,0.0022698664905800537
58,0.046161321671525736,0.035186488388458836
59,0.127891156462585,0.030468525438344354
60,0.1597160603371784,1.4471243042671598
61,0.127891156462585,0.030468525438344354
62,0.1597160603371784,0.3096410978184377
63,0.046161321671525736,0.035186488388458836
64,1.1352040816326527,0.0022698664905800537
65,0.03924646781789639,0.035186488388458836
66,0.046161321671525736,0.035186488388458836
67,0.1597160603371784,0.3096410978184377
68,0.3096410978184377,0.046161321671525736
69,0.1597160603371784,0.3096410978184377
70,1.1352040816326527,0.0022698664905800537
71,0.046161321671525736,0.035186488388458836
72,0.1597160603371784,0.3096410978184377
73,0.046161321671525736,0.035186488388458836
74,0.1597160603371784,0.3096410978184377
75,0.3096410978184377,1.4471243042671598
76,0.06316812439261418,0.03924646781789639
77,0.1597160603371784,0.3096410978184377
78,1.1352040816326527,0.0022698664905800537
79,0.1597160603371784,0.3096410978184377
80,0.127891156462585,0.02623157232044488
81,0.1597160603371784,0.6802721088435374
82,0.0063118030717441605,0.006095126000966814
83,0.046161321671525736,0.035186488388458836
84,0.06316812439261418,0.03924646781789639
85,0.1597160603371784,0.6802721088435374
86,0.1597160603371784,0.3096410978184377
87,0.1597160603371784,0.3096410978184377
88,0.1597160603371784,0.3096410978184377
89,0.1597160603371784,0.3096410978184377
90,0.06316812439261418,0.03924646781789639
91,0.1597160603371784,0.3096410978184377
92,0.1597160603371784,0.3096410978184377
93,0.1597160603371784,0.3096410978184377
94,0.1597160603371784,0.1597160603371784
95,0.1597160603371784,0.3096410978184377
96,0.1597160603371784,0.3096410978184377
97,0.1597160603371784,0.3096410978184377
98,0.1597160603371784,0.3096410978184377
99,0.1597160603371784,0.3096410978184377
100,0.1597160603371784,0.3096410978184377
101,0.1597160603371784,0.3096410978184377
102,1.1352040816326527,0.0024787242832355607
103,0.03924646781789639,0.035186488388458836
104,0.127891156462585,0.02623157232044488
105,0.1597160603371784,0.3096410978184377
106,0.1597160603371784,0.3096410978184377
107,0.1597160603371784,0.3096410978184377
108,0.3096410978184377,0.046161321671525736
109,0.1597160603371784,0.3096410978184377
110,0.127891156462585,0.030468525438344354
111,1.0115350488021293,0.0033184005309440847
112,0.1597160603371784,0.3096410978184377
113,0.1597160603371784,0.3096410978184377
114,0.1597160603371784,0.3096410978184377
115,0.1597160603371784,0.3096410978184377
116,0.1597160603371784,0.3096410978184377
117,0.03924646781789639,0.030468525438344354
118,0.06316812439261418,0.03924646781789639
119,0.1597160603371784,0.3096410978184377
120,0.127891156462585,0.02623157232044488
121,0.1597160603371784,0.3096410978184377
122,0.1597160603371784,0.3096410978184377
123,0.06316812439261418,0.03924646781789639
124,0.6802721088435374,0.0067465002529937595
125,0.1597160603371784,0.6802721088435374
126,1.1352040816326527,0.0022698664905800537
127,0.03924646781789639,0.035186488388458836
128,0.1597160603371784,0.3096410978184377
129,0.1597160603371784,0.3096410978184377
130,0.1597160603371784,0.3096410978184377
131,0.1597160603371784,0.3096410978184377
132,0.127891156462585,0.030468525438344354
133,0.03924646781789639,0.035186488388458836
134,0.0054421768707483,0.005447764321334284
135,0.06316812439261418,0.03924646781789639
136,0.1597160603371784,0.3096410978184377
137,0.1597160603371784,0.3096410978184377
138,0.127891156462585,0.030468525438344354
139,0.010219109735204832,0.009759177932776484
140,0.030468525438344354,0.02623157232044488
141,1.1352040816326527,0.0022698664905800537
142,0.046161321671525736,0.03924646781789639
143,0.06316812439261418,0.03924646781789639
144,0.005447764321334284,0.005232862375719518
145,0.1597160603371784,0.6802721088435374
146,0.06316812439261418,0.03924646781789639
147,0.0016458196181698486,0.0016458196181698486
148,0.1597160603371784,0.3096410978184377
149,0.127891156462585,0.02623157232044488
150,0.1597160603371784,0.3096410978184377
151,0.1597160603371784,0.6802721088435374
152,0.127891156462585,0.030468525438344354
153,0.046161321671525736,0.035186488388458836
154,0.127891156462585,0.030468525438344354
155,0.046161321671525736,0.035186488388458836
156,0.1597160603371784,0.3096410978184377
157,0.1597160603371784,0.3096410978184377
