,0,1,2,3,4,5,6,7,8
35,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
36,2.0614306328592044e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
37,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
38,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
39,0.00892128279883382,0.00892128279883382,3.680160588825694e-05,3.257163214412947e-05,2.610852443322745e-05,1.837068706369618e-05,1.3989466754443714e-05,1.1081355619170743e-05,2.059350480858337e-06
40,0.00892128279883382,0.0021534130893736806,0.00021497066985141735,0.00014405762304921967,2.610852443322745e-05,1.837068706369618e-05,1.3989466754443714e-05,1.1081355619170743e-05,2.059350480858337e-06
41,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
42,0.00892128279883382,0.0009320743222662201,0.00016455594095345647,5.3894797355561944e-05,2.8684284773817356e-05,1.837068706369618e-05,1.3989466754443714e-05,1.1750881316098707e-05,2.059350480858337e-06
43,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
44,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
45,0.00892128279883382,0.0021534130893736806,2.3532275733354973e-05,2.1702710935120317e-05,1.837068706369618e-05,1.492580154424639e-05,1.2613203501425288e-05,1.0096670247046186e-05,2.059350480858337e-06
46,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
47,0.0021534130893736806,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
48,0.0021534130893736806,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
49,0.0009320743222662201,1.2613203501425288e-05,1.1081355619170743e-05,1.0096670247046186e-05,8.725075014364451e-06,7.401924500370095e-06,6.528927360417851e-06,5.66310799756696e-06,2.059350480858337e-06
50,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
51,0.00021497066985141735,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
52,0.00892128279883382,0.0009320743222662201,0.00016455594095345647,8.536106750392464e-05,3.257163214412947e-05,2.1702710935120317e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
53,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
54,6.095126000966813e-06,4.804378250788545e-06,4.164931278633902e-06,3.740803857184421e-06,3.3184005309440846e-06,3.1078421216202216e-06,2.8977108084613154e-06,2.688005293302731e-06,2.059350480858337e-06
55,0.000507715281234445,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
56,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
57,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
58,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
59,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
60,2.2675736961451243e-06,2.2698664905800535e-06,2.0614306328592044e-06,2.0614306328592044e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
61,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
62,0.00892128279883382,0.0021534130893736806,0.00031302746662574803,0.00016455594095345647,2.610852443322745e-05,1.837068706369618e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
63,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
64,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
65,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
66,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
67,0.00892128279883382,6.553841048614567e-05,4.3421623968736424e-05,3.257163214412947e-05,2.3532275733354973e-05,1.6000483033450063e-05,1.2613203501425288e-05,1.067093504068294e-05,2.059350480858337e-06
68,0.00021497066985141735,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
69,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
70,0.00031302746662574803,1.1750881316098707e-05,1.0096670247046186e-05,8.725075014364451e-06,6.964523141210981e-06,6.095126000966813e-06,5.232862375719518e-06,4.804378250788545e-06,2.059350480858337e-06
71,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
72,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
73,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
74,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
75,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
76,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
77,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
78,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
79,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
80,0.00892128279883382,0.00031302746662574803,0.00016455594095345647,4.3421623968736424e-05,2.8684284773817356e-05,1.837068706369618e-05,1.3989466754443714e-05,1.1081355619170743e-05,2.059350480858337e-06
81,0.0021534130893736806,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
82,0.00892128279883382,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
83,0.00892128279883382,0.00892128279883382,0.00031302746662574803,0.00021497066985141735,5.3894797355561944e-05,2.3532275733354973e-05,1.7085904129093492e-05,1.313266619389068e-05,2.059350480858337e-06
84,0.00892128279883382,0.00892128279883382,0.00016455594095345647,6.553841048614567e-05,3.680160588825694e-05,2.1702710935120317e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
85,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
86,2.2698664905800535e-06,2.0614306328592044e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
87,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
88,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
89,0.00892128279883382,0.0009320743222662201,0.00016455594095345647,6.553841048614567e-05,3.257163214412947e-05,1.9841269841269834e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
90,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
91,0.00892128279883382,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
92,4.377644827083029e-06,3.9526513969502165e-06,3.52580056412809e-06,3.3184005309440846e-06,3.1078421216202216e-06,2.6852846401718585e-06,2.688005293302731e-06,2.478724283235561e-06,2.059350480858337e-06
93,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
94,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
95,0.00031302746662574803,3.9526513969502165e-06,3.740803857184421e-06,3.740803857184421e-06,3.5293873398800007e-06,3.3184005309440846e-06,3.3150315963949027e-06,3.1078421216202216e-06,2.059350480858337e-06
96,0.00892128279883382,5.3894797355561944e-05,4.3421623968736424e-05,2.8684284773817356e-05,2.3532275733354973e-05,1.7085904129093492e-05,1.313266619389068e-05,1.067093504068294e-05,2.059350480858337e-06
97,0.000507715281234445,4.377644827083029e-06,4.377644827083029e-06,4.164931278633902e-06,3.9526513969502165e-06,3.740803857184421e-06,3.52580056412809e-06,3.5293873398800007e-06,2.059350480858337e-06
98,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
99,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
100,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
101,0.00892128279883382,1.1081355619170743e-05,1.067093504068294e-05,1.0096670247046186e-05,8.725075014364451e-06,7.841142687604636e-06,6.7465002529937596e-06,5.878894767783656e-06,2.059350480858337e-06
102,0.00892128279883382,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
103,1.3989466754443714e-05,7.841142687604636e-06,5.018400802944128e-06,4.164931278633902e-06,3.740803857184421e-06,3.3184005309440846e-06,3.1078421216202216e-06,2.8977108084613154e-06,2.059350480858337e-06
104,0.00892128279883382,0.0009320743222662201,0.00031302746662574803,0.00014405762304921967,2.610852443322745e-05,1.7085904129093492e-05,1.3989466754443714e-05,1.1081355619170743e-05,2.059350480858337e-06
105,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
106,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
107,0.00892128279883382,4.3421623968736424e-05,3.680160588825694e-05,2.8684284773817356e-05,2.1702710935120317e-05,1.6000483033450063e-05,1.2613203501425288e-05,1.0096670247046186e-05,2.059350480858337e-06
108,4.3421623968736424e-05,5.878894767783656e-06,4.377644827083029e-06,3.9526513969502165e-06,3.52580056412809e-06,3.3184005309440846e-06,3.1078421216202216e-06,2.688005293302731e-06,2.059350480858337e-06
109,0.00892128279883382,0.00021497066985141735,8.536106750392464e-05,3.680160588825694e-05,2.3532275733354973e-05,1.7085904129093492e-05,1.2613203501425288e-05,1.067093504068294e-05,2.059350480858337e-06
110,0.00892128279883382,0.0009320743222662201,0.00016455594095345647,8.536106750392464e-05,3.257163214412947e-05,1.9841269841269834e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
111,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
112,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
113,0.000507715281234445,5.018400802944128e-06,4.804378250788545e-06,4.590793372563748e-06,4.377644827083029e-06,4.164931278633902e-06,3.9526513969502165e-06,3.740803857184421e-06,2.059350480858337e-06
114,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
115,0.00892128279883382,0.0009320743222662201,0.00031302746662574803,0.00016455594095345647,5.3894797355561944e-05,2.1702710935120317e-05,1.6000483033450063e-05,1.2613203501425288e-05,2.059350480858337e-06
116,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
117,0.00892128279883382,0.0021534130893736806,1.1081355619170743e-05,1.067093504068294e-05,1.0096670247046186e-05,8.725075014364451e-06,7.841142687604636e-06,6.7465002529937596e-06,2.059350480858337e-06
118,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
119,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
120,0.0021534130893736806,1.067093504068294e-05,9.392878490308255e-06,8.725075014364451e-06,7.841142687604636e-06,6.964523141210981e-06,6.095126000966813e-06,5.4477643213342835e-06,2.059350480858337e-06
121,0.00892128279883382,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
122,0.00892128279883382,0.000507715281234445,0.00016455594095345647,3.680160588825694e-05,2.8684284773817356e-05,1.837068706369618e-05,1.3989466754443714e-05,1.1081355619170743e-05,2.059350480858337e-06
123,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
124,0.00892128279883382,2.610852443322745e-05,2.3532275733354973e-05,1.9841269841269834e-05,1.6000483033450063e-05,1.313266619389068e-05,1.067093504068294e-05,8.725075014364451e-06,2.059350480858337e-06
125,1.1750881316098707e-05,7.401924500370095e-06,5.018400802944128e-06,4.164931278633902e-06,3.740803857184421e-06,3.3184005309440846e-06,3.1078421216202216e-06,2.8977108084613154e-06,2.059350480858337e-06
126,0.00892128279883382,2.610852443322745e-05,2.3532275733354973e-05,1.9841269841269834e-05,1.7085904129093492e-05,1.3989466754443714e-05,1.1081355619170743e-05,9.392878490308255e-06,2.059350480858337e-06
127,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
128,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
129,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
130,0.000507715281234445,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
131,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
132,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
133,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
134,0.0021534130893736806,1.492580154424639e-05,1.3989466754443714e-05,1.2613203501425288e-05,1.1081355619170743e-05,9.392878490308255e-06,7.841142687604636e-06,6.528927360417851e-06,2.059350480858337e-06
135,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06,2.059350480858337e-06
136,0.00031302746662574803,4.377644827083029e-06,4.164931278633902e-06,4.1606856810002286e-06,3.9526513969502165e-06,3.740803857184421e-06,3.5293873398800007e-06,3.3184005309440846e-06,2.059350480858337e-06
137,0.00892128279883382,0.0021534130893736806,0.00021497066985141735,0.00014405762304921967,2.8684284773817356e-05,2.1702710935120317e-05,1.492580154424639e-05,1.1750881316098707e-05,2.059350480858337e-06
