,no,pt_no,region,temp_I,integ_I
194,cv_no194,"[126, 187, 127, 412]",5,85.2857,344.4819
195,cv_no195,"[195, 375, 198, 407]",5,4.3825,17.6998
196,cv_no196,"[147, 158, 157, 428]",5,0.0685,0.32200000000000006
197,cv_no197,"[459, 14, 178, 179]",5,20.7182,79.5452
198,cv_no198,"[232, 241, 15, 475]",5,20.3159,77.6457
199,cv_no199,"[115, 390, 114, 391]",5,60.6679,245.07720000000003
200,cv_no200,"[380, 424, 374, 439]",5,42.6873,172.62220000000002
201,cv_no201,"[308, 325, 299, 435]",5,72.143,291.4012
202,cv_no202,"[306, 276, 104, 410]",5,61.9818,250.3536
203,cv_no203,"[320, 394, 319, 400]",5,31.329700000000003,126.54340000000002
204,cv_no204,"[311, 310, 113, 409]",5,56.8334,229.6071
205,cv_no205,"[200, 197, 385, 400]",5,6.581100000000001,26.5801
206,cv_no206,"[449, 426, 397, 428]",5,2.5606000000000004,11.6498
207,cv_no207,"[450, 425, 395, 427]",5,2.5472,11.598100000000002
208,cv_no208,"[384, 374, 424, 439]",5,42.9671,173.6905
209,cv_no209,"[319, 320, 111, 394]",5,19.388800000000003,78.31490000000001
210,cv_no210,"[458, 177, 81, 174]",5,18.4235,71.06120000000001
211,cv_no211,"[228, 162, 163, 427]",5,0.0534,0.2985
212,cv_no212,"[125, 313, 124, 435]",5,76.204,307.8043
213,cv_no213,"[183, 383, 184, 413]",5,42.9406,173.51480000000004
214,cv_no214,"[284, 299, 392, 414]",5,78.41770000000001,316.74940000000004
215,cv_no215,"[147, 397, 158, 428]",5,0.17930000000000001,0.9530000000000002
216,cv_no216,"[228, 395, 162, 427]",5,0.16390000000000002,0.9252000000000001
217,cv_no217,"[112, 409, 384, 418]",5,50.2798,203.1263
218,cv_no218,"[385, 400, 321, 414]",5,52.8399,213.4291
219,cv_no219,"[246, 13, 167, 247]",5,0.5172,2.8604
220,cv_no220,"[13, 170, 167, 247]",5,0.5015,2.7666000000000004
221,cv_no221,"[148, 147, 8, 165]",5,0.2943,1.7688
222,cv_no222,"[8, 148, 165, 168]",5,0.31960000000000005,2.0048
223,cv_no223,"[201, 130, 9, 204]",5,0.2548,1.5716999999999999
224,cv_no224,"[101, 100, 278, 399]",5,30.218200000000003,122.05530000000002
225,cv_no225,"[446, 149, 140, 80]",5,3.4083,11.6134
226,cv_no226,"[468, 207, 208, 84]",5,3.7816000000000005,13.258400000000002
227,cv_no227,"[374, 378, 413, 424]",5,43.1231,174.4368
228,cv_no228,"[354, 349, 351, 187]",5,44.726,180.6539
229,cv_no229,"[337, 334, 332, 223]",5,47.29390000000001,191.031
230,cv_no230,"[226, 102, 101, 223]",5,41.44,167.3846
231,cv_no231,"[109, 346, 108, 223]",5,47.29390000000001,191.031
232,cv_no232,"[311, 316, 287, 437]",5,46.4607,187.66830000000002
233,cv_no233,"[13, 169, 88, 432]",5,0.6428,3.272900000000001
234,cv_no234,"[205, 86, 9, 431]",5,0.5719000000000001,2.9532
235,cv_no235,"[195, 386, 375, 407]",5,12.9465,52.2912
236,cv_no236,"[285, 115, 114, 387]",5,16.297300000000003,65.82970000000002
237,cv_no237,"[285, 114, 326, 387]",5,16.340100000000003,66.00250000000001
238,cv_no238,"[173, 172, 457, 91]",5,3.0335,10.0684
239,cv_no239,"[304, 299, 325, 435]",5,78.2466,316.0549
240,cv_no240,"[374, 380, 378, 424]",5,43.0805,174.2506
241,cv_no241,"[461, 381, 89, 405]",5,48.895,199.25840000000002
242,cv_no242,"[382, 385, 269, 437]",5,39.8995,161.1645
243,cv_no243,"[269, 389, 385, 407]",5,22.830600000000004,92.21520000000001
244,cv_no244,"[251, 242, 404, 413]",5,43.774,177.3906
245,cv_no245,"[374, 409, 384, 415]",5,47.906400000000005,193.57960000000003
246,cv_no246,"[87, 13, 237, 238]",5,0.6545000000000001,3.1801
247,cv_no247,"[169, 166, 8, 88]",5,0.6122000000000001,3.1203
248,cv_no248,"[9, 139, 138, 78]",5,0.5653,2.6766
249,cv_no249,"[12, 86, 205, 202]",5,0.5112,2.7067000000000005
250,cv_no250,"[94, 241, 403, 404]",5,61.4169,250.644
251,cv_no251,"[378, 403, 242, 404]",5,44.9879,182.4364
252,cv_no252,"[150, 149, 446, 80]",5,6.9336,26.336400000000005
253,cv_no253,"[232, 15, 233, 416]",5,40.73310000000001,165.7451
254,cv_no254,"[115, 114, 387, 391]",5,46.04130000000001,185.9744
255,cv_no255,"[279, 382, 375, 407]",5,31.067300000000003,125.4858
256,cv_no256,"[332, 334, 336, 223]",5,47.29390000000001,191.031
257,cv_no257,"[353, 351, 349, 187]",5,44.726,180.6539
258,cv_no258,"[109, 314, 110, 402]",5,79.0827,319.4409
259,cv_no259,"[236, 375, 371, 382]",5,17.8357,72.0404
260,cv_no260,"[320, 389, 394, 400]",5,27.6066,111.506
261,cv_no261,"[326, 387, 114, 430]",5,21.662300000000002,87.5016
262,cv_no262,"[88, 397, 449, 426]",5,1.6273,7.6809
263,cv_no263,"[86, 395, 450, 425]",5,1.6676,7.898300000000001
264,cv_no264,"[457, 176, 173, 91]",5,6.2242,23.5281
265,cv_no265,"[96, 469, 212, 209]",5,6.8079,25.844600000000003
266,cv_no266,"[279, 324, 375, 388]",5,54.5583,220.37630000000001
267,cv_no267,"[131, 442, 84, 132]",5,6.8937,26.270799999999998
268,cv_no268,"[230, 231, 96, 474]",5,6.304200000000001,23.753100000000003
269,cv_no269,"[248, 478, 91, 249]",5,6.6589,25.0078
270,cv_no270,"[171, 456, 80, 174]",5,6.2785,23.584000000000003
271,cv_no271,"[468, 210, 207, 84]",5,7.1072999999999995,27.153899999999997
272,cv_no272,"[87, 398, 451, 427]",5,1.0017,4.670200000000001
273,cv_no273,"[89, 381, 178, 417]",5,54.5061,223.13420000000002
274,cv_no274,"[214, 380, 93, 416]",5,54.303599999999996,222.2635
275,cv_no275,"[131, 84, 442, 140]",5,3.5439000000000003,12.3402
276,cv_no276,"[171, 80, 456, 172]",5,3.2192000000000003,10.8754
277,cv_no277,"[469, 96, 208, 209]",5,3.3501,11.3987
278,cv_no278,"[248, 91, 478, 239]",5,3.1323000000000003,10.529300000000001
279,cv_no279,"[239, 230, 96, 474]",5,3.2179,10.915400000000002
280,cv_no280,"[382, 385, 199, 407]",5,10.2232,41.294200000000004
281,cv_no281,"[103, 102, 272, 399]",5,30.230700000000002,122.1056
282,cv_no282,"[251, 413, 404, 417]",5,42.8808,173.6831
283,cv_no283,"[112, 113, 409, 418]",5,59.1785,239.0736
284,cv_no284,"[198, 382, 199, 407]",5,9.4206,38.051100000000005
285,cv_no285,"[119, 118, 187, 190]",5,37.906,153.1063
286,cv_no286,"[153, 183, 367, 424]",5,38.4744,155.2572
287,cv_no287,"[308, 329, 307, 420]",5,58.18150000000001,235.00320000000002
288,cv_no288,"[92, 14, 179, 250]",5,19.507,75.5493
289,cv_no289,"[15, 232, 97, 215]",5,19.3706,75.2282
290,cv_no290,"[177, 151, 10, 81]",5,19.5886,75.97300000000001
291,cv_no291,"[11, 213, 85, 133]",5,19.741300000000003,77.24459999999999
292,cv_no292,"[285, 375, 386, 407]",5,28.0557,113.32060000000001
293,cv_no293,"[285, 279, 375, 407]",5,27.076400000000003,109.36460000000001
294,cv_no294,"[121, 187, 122, 419]",5,80.29260000000001,324.3085
295,cv_no295,"[296, 106, 105, 372]",5,72.9328,294.59590000000003
296,cv_no296,"[254, 385, 382, 393]",5,14.571000000000002,58.85560000000001
297,cv_no297,"[367, 381, 152, 424]",5,41.6875,168.66310000000001
298,cv_no298,"[91, 90, 477, 248]",5,3.7191000000000005,15.8496
299,cv_no299,"[173, 455, 91, 90]",5,3.6767000000000003,15.659500000000001
300,cv_no300,"[149, 445, 80, 79]",5,3.7476000000000003,15.8301
301,cv_no301,"[96, 95, 467, 209]",5,3.7042,15.639100000000001
302,cv_no302,"[84, 207, 466, 83]",5,3.918,16.3697
303,cv_no303,"[441, 84, 83, 131]",5,3.7632,15.8219
304,cv_no304,"[95, 230, 96, 473]",5,3.7005000000000003,15.6551
305,cv_no305,"[80, 79, 454, 171]",5,3.7432000000000003,15.859
306,cv_no306,"[384, 418, 390, 439]",5,44.031000000000006,177.89850000000004
307,cv_no307,"[112, 310, 309, 411]",5,60.0074,242.4031
308,cv_no308,"[93, 462, 15, 416]",5,46.7893,190.9408
309,cv_no309,"[285, 386, 387, 407]",5,23.744600000000002,95.9089
310,cv_no310,"[283, 269, 385, 437]",5,45.2902,182.9388
311,cv_no311,"[98, 16, 222, 223]",5,66.0241,266.6803
312,cv_no312,"[183, 180, 367, 381]",5,39.286500000000004,158.4763
313,cv_no313,"[285, 324, 289, 375]",5,27.5529,111.2892
314,cv_no314,"[213, 133, 11, 429]",5,47.71600000000001,194.06350000000003
315,cv_no315,"[339, 342, 346, 223]",5,47.29390000000001,191.031
316,cv_no316,"[363, 359, 356, 187]",5,44.726,180.6539
317,cv_no317,"[10, 461, 82, 423]",5,51.383700000000005,209.293
318,cv_no318,"[374, 384, 369, 415]",5,48.1576,194.57190000000003
319,cv_no319,"[287, 326, 389, 407]",5,19.229100000000003,77.66940000000001
320,cv_no320,"[374, 406, 380, 439]",5,42.5839,172.23170000000002
321,cv_no321,"[17, 116, 186, 187]",5,65.5779,264.8696
322,cv_no322,"[251, 14, 250, 417]",5,41.521300000000004,169.2114
323,cv_no323,"[463, 89, 14, 417]",5,46.812000000000005,191.0635
324,cv_no324,"[383, 384, 374, 413]",5,43.734300000000005,176.8494
325,cv_no325,"[386, 387, 366, 422]",5,7.114400000000001,28.7375
326,cv_no326,"[112, 113, 310, 409]",5,65.0438,262.7772
327,cv_no327,"[296, 295, 302, 433]",5,62.1064,250.86580000000004
328,cv_no328,"[332, 339, 337, 223]",5,47.29390000000001,191.031
329,cv_no329,"[354, 356, 349, 187]",5,44.726,180.6539
330,cv_no330,"[203, 12, 395, 427]",5,0.6697000000000001,3.1889000000000003
331,cv_no331,"[8, 397, 165, 428]",5,0.6839000000000001,3.254
332,cv_no332,"[242, 403, 378, 406]",5,44.1912,179.12550000000002
333,cv_no333,"[10, 180, 381, 423]",5,43.348200000000006,175.9918
334,cv_no334,"[32, 31, 193, 364]",5,2.7175000000000002,10.9772
335,cv_no335,"[192, 63, 64, 366]",5,1.4505000000000001,5.8593
336,cv_no336,"[245, 199, 382, 385]",5,7.551900000000001,30.503700000000002
337,cv_no337,"[220, 406, 434, 439]",5,43.807,176.98420000000004
338,cv_no338,"[198, 236, 199, 382]",5,5.603000000000001,22.628800000000002
339,cv_no339,"[316, 382, 287, 437]",5,32.5208,131.3591
340,cv_no340,"[127, 126, 363, 187]",5,44.726,180.6539
341,cv_no341,"[112, 310, 384, 409]",5,53.83970000000001,217.5102
342,cv_no342,"[254, 253, 377, 414]",5,20.6731,83.4747
343,cv_no343,"[10, 82, 142, 423]",5,45.863200000000006,186.90290000000002
344,cv_no344,"[369, 384, 383, 415]",5,51.3746,207.5702
345,cv_no345,"[273, 303, 317, 408]",5,82.7163,334.10760000000005
346,cv_no346,"[233, 403, 406, 416]",5,41.4784,167.8836
347,cv_no347,"[369, 253, 393, 414]",5,34.4292,139.07610000000003
348,cv_no348,"[13, 398, 246, 432]",5,0.5598,2.7127000000000003
349,cv_no349,"[129, 9, 396, 431]",5,0.5183,2.4816000000000003
350,cv_no350,"[321, 385, 320, 400]",5,22.2956,90.05279999999999
351,cv_no351,"[324, 289, 375, 388]",5,55.15860000000001,222.80140000000003
352,cv_no352,"[123, 351, 353, 187]",5,44.726,180.6539
353,cv_no353,"[371, 382, 375, 388]",5,17.9055,72.3208
354,cv_no354,"[14, 89, 178, 417]",5,44.676,182.37630000000001
355,cv_no355,"[15, 214, 93, 416]",5,43.661100000000005,178.1331
356,cv_no356,"[462, 403, 15, 416]",5,44.9871,182.7136
357,cv_no357,"[463, 14, 404, 417]",5,45.7781,186.0408
358,cv_no358,"[126, 127, 312, 412]",5,72.0895,291.1811
359,cv_no359,"[283, 385, 414, 437]",5,54.1936,218.90040000000002
360,cv_no360,"[382, 393, 385, 437]",5,40.5893,163.94590000000002
361,cv_no361,"[218, 74, 221, 368]",5,38.1381,153.9482
362,cv_no362,"[75, 221, 74, 368]",5,35.8846,144.6725
363,cv_no363,"[26, 27, 180, 367]",5,37.7822,152.36169999999998
364,cv_no364,"[380, 406, 217, 439]",5,42.308400000000006,171.1168
365,cv_no365,"[470, 213, 210, 85]",5,18.831,73.2463
366,cv_no366,"[443, 85, 132, 133]",5,19.8164,77.1834
367,cv_no367,"[151, 150, 447, 81]",5,19.955000000000002,77.714
368,cv_no368,"[202, 395, 86, 431]",5,0.26920000000000005,1.5044000000000002
369,cv_no369,"[166, 397, 88, 432]",5,0.23399999999999999,1.3156
370,cv_no370,"[117, 190, 118, 401]",5,22.927500000000002,92.60660000000001
371,cv_no371,"[379, 382, 235, 388]",5,34.1758,138.0541
372,cv_no372,"[374, 384, 409, 439]",5,47.9894,193.90340000000003
373,cv_no373,"[378, 380, 406, 416]",5,41.3042,167.161
374,cv_no374,"[380, 405, 378, 424]",5,47.2364,191.49360000000001
375,cv_no375,"[384, 144, 418, 439]",5,38.679,156.2684
376,cv_no376,"[371, 235, 382, 388]",5,17.9721,72.5888
377,cv_no377,"[254, 393, 253, 414]",5,19.913,80.41300000000001
378,cv_no378,"[180, 27, 183, 367]",5,39.0193,157.3001
379,cv_no379,"[336, 334, 105, 223]",5,47.29390000000001,191.031
380,cv_no380,"[147, 138, 8, 428]",5,0.6211000000000001,2.8778000000000006
381,cv_no381,"[228, 237, 12, 427]",5,0.5999,2.7928
382,cv_no382,"[146, 387, 365, 389]",5,4.825800000000001,19.492200000000004
