,no,pt_no,region,temp_I,integ_I
78,cv_no78,"[8, 165, 147, 428]",5,0.9559,0.9559
79,cv_no79,"[187, 121, 120, 190]",5,40.8673,40.8673
80,cv_no80,"[249, 479, 92, 250]",5,16.8658,16.8658
81,cv_no81,"[92, 459, 176, 179]",5,18.7988,18.7988
82,cv_no82,"[212, 471, 97, 215]",5,18.3279,18.3279
83,cv_no83,"[231, 232, 97, 475]",5,17.079800000000002,17.079800000000002
84,cv_no84,"[387, 389, 326, 407]",5,21.322000000000003,21.322000000000003
85,cv_no85,"[378, 405, 381, 424]",5,48.169200000000004,48.169200000000004
86,cv_no86,"[363, 126, 359, 187]",5,45.7642,45.7642
87,cv_no87,"[153, 367, 152, 424]",5,38.862700000000004,38.862700000000004
88,cv_no88,"[372, 379, 371, 433]",5,54.5636,54.5636
89,cv_no89,"[295, 296, 276, 410]",5,61.6677,61.6677
90,cv_no90,"[398, 426, 451, 427]",5,0.7137,0.7137
91,cv_no91,"[100, 226, 99, 422]",5,29.2335,29.2335
92,cv_no92,"[195, 198, 375, 376]",5,4.378,4.378
93,cv_no93,"[183, 184, 381, 413]",5,43.75470000000001,43.75470000000001
94,cv_no94,"[461, 405, 82, 423]",5,56.243300000000005,56.243300000000005
95,cv_no95,"[381, 404, 378, 417]",5,50.049400000000006,50.049400000000006
96,cv_no96,"[378, 403, 380, 416]",5,49.9014,49.9014
97,cv_no97,"[253, 382, 244, 393]",5,19.574,19.574
98,cv_no98,"[193, 389, 387, 407]",5,2.2326,2.2326
99,cv_no99,"[290, 295, 297, 410]",5,59.490700000000004,59.490700000000004
100,cv_no100,"[199, 236, 245, 382]",5,5.5364,5.5364
101,cv_no101,"[196, 385, 389, 407]",5,2.6875,2.6875
102,cv_no102,"[82, 461, 262, 405]",5,57.28150000000001,57.28150000000001
103,cv_no103,"[82, 262, 460, 405]",5,56.46130000000001,56.46130000000001
104,cv_no104,"[283, 112, 320, 269]",5,0.0,0.0
105,cv_no105,"[254, 382, 253, 393]",5,18.4148,18.4148
106,cv_no106,"[460, 380, 11, 429]",5,48.117200000000004,48.117200000000004
107,cv_no107,"[90, 170, 13, 247]",5,3.8289000000000004,3.8289000000000004
108,cv_no108,"[79, 148, 8, 168]",5,3.7336,3.7336
109,cv_no109,"[204, 130, 9, 83]",5,3.7039000000000004,3.7039000000000004
110,cv_no110,"[206, 95, 12, 229]",5,3.6867,3.6867
111,cv_no111,"[277, 303, 315, 408]",5,91.23500000000001,91.23500000000001
112,cv_no112,"[249, 92, 176, 250]",5,17.4967,17.4967
113,cv_no113,"[140, 149, 445, 80]",5,4.8851,4.8851
114,cv_no114,"[455, 172, 173, 91]",5,4.9808,4.9808
115,cv_no115,"[248, 477, 91, 239]",5,4.855700000000001,4.855700000000001
116,cv_no116,"[441, 84, 131, 140]",5,4.7551000000000005,4.7551000000000005
117,cv_no117,"[467, 208, 96, 209]",5,4.9443,4.9443
118,cv_no118,"[454, 80, 171, 172]",5,4.8372,4.8372
119,cv_no119,"[230, 239, 96, 473]",5,4.6998,4.6998
120,cv_no120,"[466, 208, 207, 84]",5,4.758,4.758
121,cv_no121,"[134, 424, 380, 439]",5,43.2456,43.2456
122,cv_no122,"[155, 389, 364, 394]",5,5.0784,5.0784
123,cv_no123,"[300, 320, 319, 400]",5,27.369200000000003,27.369200000000003
124,cv_no124,"[326, 389, 387, 430]",5,22.1991,22.1991
125,cv_no125,"[212, 97, 231, 215]",5,18.731800000000003,18.731800000000003
126,cv_no126,"[135, 390, 136, 418]",5,37.4608,37.4608
127,cv_no127,"[85, 213, 210, 132]",5,18.189,18.189
128,cv_no128,"[81, 151, 150, 174]",5,19.114900000000002,19.114900000000002
129,cv_no129,"[132, 85, 213, 133]",5,18.8793,18.8793
130,cv_no130,"[179, 176, 92, 250]",5,18.721,18.721
131,cv_no131,"[232, 231, 97, 215]",5,18.2073,18.2073
132,cv_no132,"[177, 151, 81, 174]",5,18.31,18.31
133,cv_no133,"[282, 292, 408, 434]",5,75.0822,75.0822
134,cv_no134,"[194, 155, 364, 394]",5,6.0096,6.0096
135,cv_no135,"[14, 479, 241, 250]",5,18.206100000000003,18.206100000000003
136,cv_no136,"[470, 213, 11, 214]",5,18.621100000000002,18.621100000000002
137,cv_no137,"[214, 15, 471, 215]",5,18.7975,18.7975
138,cv_no138,"[151, 142, 10, 447]",5,19.235200000000003,19.235200000000003
139,cv_no139,"[142, 11, 443, 133]",5,19.106800000000003,19.106800000000003
140,cv_no140,"[91, 176, 248, 249]",5,4.4174,4.4174
141,cv_no141,"[237, 163, 398, 427]",5,0.32380000000000003,0.32380000000000003
142,cv_no142,"[225, 366, 192, 387]",5,2.4873000000000003,2.4873000000000003
143,cv_no143,"[248, 173, 90, 247]",5,3.6704000000000003,3.6704000000000003
144,cv_no144,"[168, 149, 79, 148]",5,3.6992,3.6992
145,cv_no145,"[173, 170, 90, 247]",5,3.5763,3.5763
146,cv_no146,"[168, 149, 171, 79]",5,3.7546,3.7546
147,cv_no147,"[206, 209, 95, 229]",5,3.6799,3.6799
148,cv_no148,"[209, 230, 95, 229]",5,3.736,3.736
149,cv_no149,"[83, 204, 130, 131]",5,3.7927,3.7927
150,cv_no150,"[83, 207, 204, 131]",5,3.9335000000000004,3.9335000000000004
151,cv_no151,"[251, 413, 252, 438]",5,37.005500000000005,37.005500000000005
152,cv_no152,"[150, 149, 80, 171]",5,4.953900000000001,4.953900000000001
153,cv_no153,"[131, 84, 210, 132]",5,5.1545000000000005,5.1545000000000005
154,cv_no154,"[10, 177, 458, 178]",5,18.4875,18.4875
155,cv_no155,"[176, 173, 91, 248]",5,4.3221,4.3221
156,cv_no156,"[84, 210, 207, 131]",5,5.1997,5.1997
157,cv_no157,"[230, 96, 212, 209]",5,4.9007000000000005,4.9007000000000005
158,cv_no158,"[231, 230, 96, 212]",5,4.5231,4.5231
159,cv_no159,"[171, 80, 150, 174]",5,4.4968,4.4968
160,cv_no160,"[193, 364, 146, 389]",5,4.1482,4.1482
161,cv_no161,"[279, 375, 382, 388]",5,48.443000000000005,48.443000000000005
