,no,pt_no,region,temp_I,integ_I
42,cv_no42,"[142, 443, 257, 141]",5,22.2329,43.861900000000006
43,cv_no43,"[379, 388, 371, 433]",5,44.1152,88.5768
44,cv_no44,"[381, 378, 413, 417]",5,42.5974,85.5874
45,cv_no45,"[138, 78, 139, 428]",5,0.6649,1.5135
46,cv_no46,"[237, 87, 238, 427]",5,0.8169000000000001,1.8065000000000002
47,cv_no47,"[135, 136, 390, 391]",5,37.1537,74.5924
48,cv_no48,"[243, 406, 242, 438]",5,38.1248,76.5267
49,cv_no49,"[317, 108, 107, 408]",5,81.24700000000001,163.1293
50,cv_no50,"[180, 177, 10, 381]",5,41.685300000000005,83.98410000000001
51,cv_no51,"[369, 374, 415, 438]",5,49.0222,98.4391
52,cv_no52,"[102, 226, 101, 399]",5,26.506500000000003,53.2201
53,cv_no53,"[243, 379, 406, 438]",5,40.354000000000006,81.03190000000001
54,cv_no54,"[95, 96, 230, 209]",5,4.0776,8.3129
55,cv_no55,"[90, 91, 173, 248]",5,4.0873,8.368
56,cv_no56,"[374, 436, 415, 438]",5,46.3142,93.00370000000001
57,cv_no57,"[160, 398, 395, 425]",5,0.7235,1.4938000000000002
58,cv_no58,"[396, 397, 160, 426]",5,0.7457,1.5392000000000001
59,cv_no59,"[11, 214, 213, 380]",5,45.3698,91.2277
60,cv_no60,"[178, 10, 177, 381]",5,43.5979,87.774
61,cv_no61,"[329, 275, 307, 419]",5,55.74360000000001,111.923
62,cv_no62,"[239, 267, 478, 240]",5,5.094100000000001,9.9374
63,cv_no63,"[208, 211, 468, 264]",5,5.285900000000001,10.314900000000002
64,cv_no64,"[140, 256, 442, 141]",5,5.4552000000000005,10.6447
65,cv_no65,"[141, 140, 256, 446]",5,5.4937000000000005,10.7422
66,cv_no66,"[240, 239, 267, 474]",5,5.0915,9.9321
67,cv_no67,"[208, 211, 264, 469]",5,5.3974,10.5789
68,cv_no68,"[172, 260, 175, 457]",5,5.165900000000001,10.1035
69,cv_no69,"[175, 456, 260, 172]",5,5.121600000000001,10.012500000000001
70,cv_no70,"[380, 424, 134, 429]",5,42.8562,86.07570000000001
71,cv_no71,"[242, 413, 251, 438]",5,39.736900000000006,79.7943
72,cv_no72,"[88, 451, 13, 432]",5,1.6783000000000001,3.5383000000000004
73,cv_no73,"[86, 448, 9, 431]",5,1.8431000000000002,3.8766000000000003
74,cv_no74,"[138, 396, 78, 428]",5,0.2503,0.5675000000000001
75,cv_no75,"[87, 237, 398, 427]",5,0.2717,0.5986
76,cv_no76,"[122, 307, 275, 419]",5,56.728300000000004,113.9
77,cv_no77,"[203, 228, 12, 427]",5,0.7919,1.6706000000000003
78,cv_no78,"[8, 165, 147, 428]",5,0.8121,1.7112
79,cv_no79,"[187, 121, 120, 190]",5,40.4566,81.2302
80,cv_no80,"[249, 479, 92, 250]",5,17.5285,34.5728
81,cv_no81,"[92, 459, 176, 179]",5,19.3874,38.3407
82,cv_no82,"[212, 471, 97, 215]",5,18.861,37.3258
83,cv_no83,"[231, 232, 97, 475]",5,17.742500000000003,34.998000000000005
84,cv_no84,"[387, 389, 326, 407]",5,21.1082,42.3818
85,cv_no85,"[378, 405, 381, 424]",5,47.7267,95.9154
86,cv_no86,"[363, 126, 359, 187]",5,45.3037,90.9627
87,cv_no87,"[153, 367, 152, 424]",5,38.484100000000005,77.25810000000001
88,cv_no88,"[372, 379, 371, 433]",5,54.015,108.4536
89,cv_no89,"[295, 296, 276, 410]",5,61.04990000000001,122.577
90,cv_no90,"[398, 426, 451, 427]",5,0.6456000000000001,1.3330000000000002
91,cv_no91,"[100, 226, 99, 422]",5,28.9407,58.1079
92,cv_no92,"[195, 198, 375, 376]",5,4.3346,8.7027
93,cv_no93,"[183, 184, 381, 413]",5,43.2107,86.8507
94,cv_no94,"[461, 405, 82, 423]",5,55.24700000000001,111.26800000000001
95,cv_no95,"[381, 404, 378, 417]",5,49.3883,99.3448
96,cv_no96,"[378, 403, 380, 416]",5,49.352900000000005,99.2125
97,cv_no97,"[253, 382, 244, 393]",5,19.3761,38.905
98,cv_no98,"[193, 389, 387, 407]",5,2.2106000000000003,4.438000000000001
99,cv_no99,"[290, 295, 297, 410]",5,58.8947,118.24980000000001
100,cv_no100,"[199, 236, 245, 382]",5,5.4816,11.005500000000001
101,cv_no101,"[196, 385, 389, 407]",5,2.661,5.3423
102,cv_no102,"[82, 461, 262, 405]",5,56.85040000000001,114.27420000000001
103,cv_no103,"[82, 262, 460, 405]",5,55.94930000000001,112.50240000000001
104,cv_no104,"[283, 112, 320, 269]",5,0.0,0.0
105,cv_no105,"[254, 382, 253, 393]",5,18.2379,36.6125
106,cv_no106,"[460, 380, 11, 429]",5,47.4305,95.4158
107,cv_no107,"[90, 170, 13, 247]",5,3.2967,6.940200000000001
108,cv_no108,"[79, 148, 8, 168]",5,3.2408,6.8003
109,cv_no109,"[204, 130, 9, 83]",5,3.2577,6.8064
110,cv_no110,"[206, 95, 12, 229]",5,3.2033000000000005,6.7181000000000015
111,cv_no111,"[277, 303, 315, 408]",5,90.322,181.35020000000003
112,cv_no112,"[249, 92, 176, 250]",5,18.186400000000003,35.867200000000004
113,cv_no113,"[140, 149, 445, 80]",5,4.5746,9.364
114,cv_no114,"[455, 172, 173, 91]",5,4.6269,9.4993
115,cv_no115,"[248, 477, 91, 239]",5,4.5338,9.287400000000002
116,cv_no116,"[441, 84, 131, 140]",5,4.4895000000000005,9.1605
117,cv_no117,"[467, 208, 96, 209]",5,4.6207,9.4668
118,cv_no118,"[454, 80, 171, 172]",5,4.5169,9.2578
119,cv_no119,"[230, 239, 96, 473]",5,4.4103,9.017900000000001
120,cv_no120,"[466, 208, 207, 84]",5,4.478000000000001,9.151100000000001
121,cv_no121,"[134, 424, 380, 439]",5,42.79220000000001,85.94000000000001
122,cv_no122,"[155, 389, 364, 394]",5,5.0274,10.0943
123,cv_no123,"[300, 320, 319, 400]",5,27.095299999999998,54.4022
124,cv_no124,"[326, 389, 387, 430]",5,21.9759,44.124700000000004
125,cv_no125,"[212, 97, 231, 215]",5,19.354200000000002,38.2428
126,cv_no126,"[135, 390, 136, 418]",5,37.0923,74.4697
127,cv_no127,"[85, 213, 210, 132]",5,18.8045,37.1455
128,cv_no128,"[81, 151, 150, 174]",5,19.7508,39.0231
129,cv_no129,"[132, 85, 213, 133]",5,19.497500000000002,38.527
130,cv_no130,"[179, 176, 92, 250]",5,19.4177,38.3186
131,cv_no131,"[232, 231, 97, 215]",5,18.8622,37.239000000000004
132,cv_no132,"[177, 151, 81, 174]",5,18.9939,37.4764
133,cv_no133,"[282, 292, 408, 434]",5,74.325,149.2356
134,cv_no134,"[194, 155, 364, 394]",5,5.949400000000001,11.945500000000001
135,cv_no135,"[14, 479, 241, 250]",5,19.1785,37.6412
136,cv_no136,"[470, 213, 11, 214]",5,19.3438,38.156000000000006
137,cv_no137,"[214, 15, 471, 215]",5,19.5641,38.566
138,cv_no138,"[151, 142, 10, 447]",5,20.041300000000003,39.47720000000001
139,cv_no139,"[142, 11, 443, 133]",5,19.8011,39.0805
140,cv_no140,"[91, 176, 248, 249]",5,5.0184,9.5723
141,cv_no141,"[237, 163, 398, 427]",5,0.2554,0.5564
142,cv_no142,"[225, 366, 192, 387]",5,2.4629000000000003,4.944700000000001
143,cv_no143,"[248, 173, 90, 247]",5,3.5374000000000003,7.1516
144,cv_no144,"[168, 149, 79, 148]",5,3.593,7.243
145,cv_no145,"[173, 170, 90, 247]",5,3.441,6.9598
146,cv_no146,"[168, 149, 171, 79]",5,3.6456000000000004,7.3505
147,cv_no147,"[206, 209, 95, 229]",5,3.5746,7.2056000000000004
148,cv_no148,"[209, 230, 95, 229]",5,3.6275,7.3142
149,cv_no149,"[83, 204, 130, 131]",5,3.687,7.4323
150,cv_no150,"[83, 207, 204, 131]",5,3.8456000000000006,7.736600000000001
151,cv_no151,"[251, 413, 252, 438]",5,36.6877,73.6225
152,cv_no152,"[150, 149, 80, 171]",5,5.5007,10.572700000000001
153,cv_no153,"[131, 84, 210, 132]",5,5.6565,10.9189
154,cv_no154,"[10, 177, 458, 178]",5,19.473200000000002,38.219500000000004
155,cv_no155,"[176, 173, 91, 248]",5,4.8752,9.318000000000001
156,cv_no156,"[84, 210, 207, 131]",5,5.693200000000001,11.000600000000002
157,cv_no157,"[230, 96, 212, 209]",5,5.437,10.4548
158,cv_no158,"[231, 230, 96, 212]",5,5.0917,9.741600000000002
159,cv_no159,"[171, 80, 150, 174]",5,5.0875,9.7133
160,cv_no160,"[193, 364, 146, 389]",5,4.1067,8.2456
161,cv_no161,"[279, 375, 382, 388]",5,47.9555,96.2874
162,cv_no162,"[200, 385, 191, 400]",5,12.424800000000001,24.9462
163,cv_no163,"[374, 409, 390, 439]",5,45.996,92.36600000000001
164,cv_no164,"[329, 318, 275, 419]",5,55.5223,111.4786
165,cv_no165,"[291, 302, 295, 433]",5,64.01010000000001,128.5224
166,cv_no166,"[146, 365, 193, 389]",5,5.4542,10.9513
167,cv_no167,"[269, 311, 287, 437]",5,50.555800000000005,101.50880000000001
168,cv_no168,"[138, 129, 9, 396]",5,0.6168,1.3009
169,cv_no169,"[9, 129, 130, 201]",5,0.42190000000000005,0.9421
170,cv_no170,"[229, 12, 206, 228]",5,0.5547,1.2549000000000001
171,cv_no171,"[182, 413, 251, 417]",5,43.013000000000005,86.44720000000001
172,cv_no172,"[274, 325, 313, 435]",5,79.7976,160.22230000000002
173,cv_no173,"[113, 418, 112, 430]",5,45.35980000000001,91.07830000000001
174,cv_no174,"[136, 391, 387, 418]",5,16.579,33.287400000000005
175,cv_no175,"[112, 384, 310, 411]",5,51.668800000000005,103.7488
176,cv_no176,"[381, 423, 152, 424]",5,42.925700000000006,86.27700000000002
177,cv_no177,"[390, 409, 374, 434]",5,49.082600000000006,98.56760000000001
178,cv_no178,"[384, 411, 383, 415]",5,44.9279,90.2105
179,cv_no179,"[237, 246, 13, 398]",5,0.6693,1.4239000000000002
180,cv_no180,"[165, 8, 166, 397]",5,0.6002000000000001,1.2688000000000001
181,cv_no181,"[202, 203, 12, 395]",5,0.5829,1.2339
182,cv_no182,"[203, 206, 12, 228]",5,0.5115000000000001,1.1591
183,cv_no183,"[82, 460, 11, 429]",5,53.616,107.9568
184,cv_no184,"[168, 8, 452, 169]",5,3.2332,6.7809
185,cv_no185,"[238, 12, 472, 229]",5,3.1763000000000003,6.652800000000001
186,cv_no186,"[9, 130, 139, 440]",5,3.1578,6.5953
187,cv_no187,"[204, 464, 9, 205]",5,3.2175,6.7356
188,cv_no188,"[247, 13, 476, 238]",5,3.3203000000000005,6.964500000000001
189,cv_no189,"[13, 169, 170, 453]",5,3.2973,6.924300000000001
190,cv_no190,"[206, 205, 12, 465]",5,3.2022,6.711600000000001
191,cv_no191,"[148, 8, 139, 444]",5,3.2093000000000007,6.721200000000001
192,cv_no192,"[288, 375, 293, 386]",5,34.8053,69.8827
193,cv_no193,"[245, 382, 254, 385]",5,11.6648,23.4199
194,cv_no194,"[126, 187, 127, 412]",5,86.3879,173.4539
195,cv_no195,"[195, 375, 198, 407]",5,4.4386,8.9115
196,cv_no196,"[147, 158, 157, 428]",5,0.08090000000000001,0.18470000000000003
197,cv_no197,"[459, 14, 178, 179]",5,19.6033,38.5925
198,cv_no198,"[232, 241, 15, 475]",5,19.114900000000002,37.531000000000006
199,cv_no199,"[115, 390, 114, 391]",5,61.462900000000005,123.41170000000001
200,cv_no200,"[380, 424, 374, 439]",5,43.307700000000004,86.98920000000001
201,cv_no201,"[308, 325, 299, 435]",5,73.0771,146.72840000000002
202,cv_no202,"[306, 276, 104, 410]",5,62.783500000000004,126.05780000000001
203,cv_no203,"[320, 394, 319, 400]",5,31.7342,63.71640000000001
204,cv_no204,"[311, 310, 113, 409]",5,57.58440000000001,115.62910000000002
205,cv_no205,"[200, 197, 385, 400]",5,6.665600000000001,13.382900000000003
206,cv_no206,"[449, 426, 397, 428]",5,3.0287,6.3063
207,cv_no207,"[450, 425, 395, 427]",5,3.0165,6.280700000000001
208,cv_no208,"[384, 374, 424, 439]",5,43.5686,87.5067
209,cv_no209,"[319, 320, 111, 394]",5,19.6397,39.4333
210,cv_no210,"[458, 177, 81, 174]",5,17.558000000000003,34.578
211,cv_no211,"[228, 162, 163, 427]",5,0.08000000000000002,0.1841
212,cv_no212,"[125, 313, 124, 435]",5,77.1906,154.9878
213,cv_no213,"[183, 383, 184, 413]",5,43.5188,87.39410000000001
214,cv_no214,"[284, 299, 392, 414]",5,79.4342,159.493
215,cv_no215,"[147, 397, 158, 428]",5,0.25710000000000005,0.5633000000000001
216,cv_no216,"[228, 395, 162, 427]",5,0.2534,0.5609000000000001
217,cv_no217,"[112, 409, 384, 418]",5,50.9427,102.2919
218,cv_no218,"[385, 400, 321, 414]",5,53.52340000000001,107.46620000000001
219,cv_no219,"[246, 13, 167, 247]",5,0.7782,1.7161
220,cv_no220,"[13, 170, 167, 247]",5,0.7512,1.6598000000000002
221,cv_no221,"[148, 147, 8, 165]",5,0.48630000000000007,1.105
222,cv_no222,"[8, 148, 165, 168]",5,0.5582,1.2678
223,cv_no223,"[201, 130, 9, 204]",5,0.43410000000000004,0.9956
224,cv_no224,"[101, 100, 278, 399]",5,30.608900000000002,61.45700000000001
225,cv_no225,"[446, 149, 140, 80]",5,2.7406,5.0644
226,cv_no226,"[468, 207, 208, 84]",5,3.1608,5.9449000000000005
227,cv_no227,"[374, 378, 413, 424]",5,43.7661,87.92410000000001
228,cv_no228,"[354, 349, 351, 187]",5,45.3037,90.9627
229,cv_no229,"[337, 334, 332, 223]",5,47.907000000000004,96.18910000000001
230,cv_no230,"[226, 102, 101, 223]",5,41.9768,84.2821
231,cv_no231,"[109, 346, 108, 223]",5,47.907000000000004,96.18910000000001
232,cv_no232,"[311, 316, 287, 437]",5,47.063700000000004,94.49710000000002
233,cv_no233,"[13, 169, 88, 432]",5,0.8714000000000001,1.8928000000000003
234,cv_no234,"[205, 86, 9, 431]",5,0.7874,1.7222
235,cv_no235,"[195, 386, 375, 407]",5,13.113399999999999,26.3291
236,cv_no236,"[285, 115, 114, 387]",5,16.5089,33.147400000000005
237,cv_no237,"[285, 114, 326, 387]",5,16.5522,33.2344
238,cv_no238,"[173, 172, 457, 91]",5,2.3505,4.2755
239,cv_no239,"[304, 299, 325, 435]",5,79.25970000000001,159.1422
240,cv_no240,"[374, 380, 378, 424]",5,43.7184,87.8252
241,cv_no241,"[461, 381, 89, 405]",5,50.105000000000004,100.9628
242,cv_no242,"[382, 385, 269, 437]",5,40.4169,81.1511
243,cv_no243,"[269, 389, 385, 407]",5,23.125500000000002,46.4318
244,cv_no244,"[251, 242, 404, 413]",5,44.5351,89.52610000000001
245,cv_no245,"[374, 409, 384, 415]",5,48.5518,97.4993
246,cv_no246,"[87, 13, 237, 238]",5,0.8366,1.7928
247,cv_no247,"[169, 166, 8, 88]",5,0.8311999999999999,1.8069
248,cv_no248,"[9, 139, 138, 78]",5,0.6993,1.4878
249,cv_no249,"[12, 86, 205, 202]",5,0.726,1.5986000000000002
250,cv_no250,"[94, 241, 403, 404]",5,63.1438,127.0684
251,cv_no251,"[378, 403, 242, 404]",5,45.812000000000005,92.1164
252,cv_no252,"[150, 149, 446, 80]",5,6.471,12.6628
253,cv_no253,"[232, 15, 233, 416]",5,41.6445,83.91159999999999
254,cv_no254,"[115, 114, 387, 391]",5,46.6392,93.6439
255,cv_no255,"[279, 382, 375, 407]",5,31.4692,63.1847
256,cv_no256,"[332, 334, 336, 223]",5,47.907000000000004,96.18910000000001
257,cv_no257,"[353, 351, 349, 187]",5,45.3037,90.9627
258,cv_no258,"[109, 314, 110, 402]",5,80.1106,160.8494
259,cv_no259,"[236, 375, 371, 382]",5,18.066200000000002,36.2735
260,cv_no260,"[320, 389, 394, 400]",5,27.9632,56.1451
261,cv_no261,"[326, 387, 114, 430]",5,21.9439,44.0603
262,cv_no262,"[88, 397, 449, 426]",5,2.012,4.2536000000000005
263,cv_no263,"[86, 395, 450, 425]",5,2.0684,4.3845
264,cv_no264,"[457, 176, 173, 91]",5,5.767,11.2715
265,cv_no265,"[96, 469, 212, 209]",5,6.347200000000001,12.421400000000002
266,cv_no266,"[279, 324, 375, 388]",5,55.266400000000004,110.96640000000001
267,cv_no267,"[131, 442, 84, 132]",5,6.4590000000000005,12.6648
268,cv_no268,"[230, 231, 96, 474]",5,5.818300000000001,11.347100000000001
269,cv_no269,"[248, 478, 91, 249]",5,6.117900000000001,11.9151
270,cv_no270,"[171, 456, 80, 174]",5,5.772200000000001,11.2375
271,cv_no271,"[468, 210, 207, 84]",5,6.6821,13.1177
272,cv_no272,"[87, 398, 451, 427]",5,1.2281000000000002,2.5645000000000007
273,cv_no273,"[89, 381, 178, 417]",5,56.1834,113.42070000000001
274,cv_no274,"[214, 380, 93, 416]",5,55.959900000000005,112.965
275,cv_no275,"[131, 84, 442, 140]",5,2.9315,5.4986
276,cv_no276,"[171, 80, 456, 172]",5,2.5589,4.7023
277,cv_no277,"[469, 96, 208, 209]",5,2.6892,4.9633
278,cv_no278,"[248, 91, 478, 239]",5,2.4674,4.5321
279,cv_no279,"[239, 230, 96, 474]",5,2.5676,4.7410000000000005
280,cv_no280,"[382, 385, 199, 407]",5,10.355800000000002,20.792800000000003
281,cv_no281,"[103, 102, 272, 399]",5,30.621499999999997,61.482299999999995
282,cv_no282,"[251, 413, 404, 417]",5,43.595,87.6257
283,cv_no283,"[112, 113, 409, 418]",5,59.957899999999995,120.39349999999999
284,cv_no284,"[198, 382, 199, 407]",5,9.5424,19.1595
285,cv_no285,"[119, 118, 187, 190]",5,38.3954,77.0916
286,cv_no286,"[153, 183, 367, 424]",5,38.9224,78.12310000000001
287,cv_no287,"[308, 329, 307, 420]",5,58.933600000000006,118.32870000000001
288,cv_no288,"[92, 14, 179, 250]",5,18.660400000000003,36.9168
289,cv_no289,"[15, 232, 97, 215]",5,18.5975,36.8387
290,cv_no290,"[177, 151, 10, 81]",5,18.7741,37.165400000000005
291,cv_no291,"[11, 213, 85, 133]",5,19.1468,38.0406
292,cv_no292,"[285, 375, 386, 407]",5,28.418400000000005,57.05890000000001
293,cv_no293,"[285, 279, 375, 407]",5,27.426299999999998,55.066900000000004
294,cv_no294,"[121, 187, 122, 419]",5,81.3288,163.2942
295,cv_no295,"[296, 106, 105, 372]",5,73.8794,148.33800000000002
296,cv_no296,"[254, 385, 382, 393]",5,14.759800000000002,29.635400000000004
297,cv_no297,"[367, 381, 152, 424]",5,42.315200000000004,85.02890000000001
298,cv_no298,"[91, 90, 477, 248]",5,4.0384,8.2942
299,cv_no299,"[173, 455, 91, 90]",5,3.9886000000000004,8.192300000000001
300,cv_no300,"[149, 445, 80, 79]",5,4.024,8.2346
301,cv_no301,"[96, 95, 467, 209]",5,3.9756,8.132200000000001
302,cv_no302,"[84, 207, 466, 83]",5,4.150200000000001,8.449900000000001
303,cv_no303,"[441, 84, 83, 131]",5,4.0198,8.2015
304,cv_no304,"[95, 230, 96, 473]",5,3.9828000000000006,8.1509
305,cv_no305,"[80, 79, 454, 171]",5,4.0351,8.2659
306,cv_no306,"[384, 418, 390, 439]",5,44.617700000000006,89.59310000000002
307,cv_no307,"[112, 310, 309, 411]",5,60.7911,122.0635
308,cv_no308,"[93, 462, 15, 416]",5,48.0092,96.8692
309,cv_no309,"[285, 386, 387, 407]",5,24.052000000000003,48.292300000000004
310,cv_no310,"[283, 269, 385, 437]",5,45.8775,92.1151
311,cv_no311,"[98, 16, 222, 223]",5,66.8781,134.27800000000002
312,cv_no312,"[183, 180, 367, 381]",5,39.725,79.7219
313,cv_no313,"[285, 324, 289, 375]",5,27.908900000000003,56.0359
314,cv_no314,"[213, 133, 11, 429]",5,48.787000000000006,98.19120000000001
315,cv_no315,"[339, 342, 346, 223]",5,47.907000000000004,96.18910000000001
316,cv_no316,"[363, 359, 356, 187]",5,45.3037,90.9627
317,cv_no317,"[10, 461, 82, 423]",5,52.646100000000004,106.0021
318,cv_no318,"[374, 384, 369, 415]",5,48.798700000000004,97.9911
319,cv_no319,"[287, 326, 389, 407]",5,19.4779,39.108200000000004
320,cv_no320,"[374, 406, 380, 439]",5,43.2124,86.8019
321,cv_no321,"[17, 116, 186, 187]",5,66.4222,133.3641
322,cv_no322,"[251, 14, 250, 417]",5,42.5436,85.7568
323,cv_no323,"[463, 89, 14, 417]",5,48.048,96.9373
324,cv_no324,"[383, 384, 374, 413]",5,44.3648,89.1197
325,cv_no325,"[386, 387, 366, 422]",5,7.206900000000001,14.470300000000002
326,cv_no326,"[112, 113, 310, 409]",5,65.9033,132.3334
327,cv_no327,"[296, 295, 302, 433]",5,62.9127,126.31890000000001
328,cv_no328,"[332, 339, 337, 223]",5,47.907000000000004,96.18910000000001
329,cv_no329,"[354, 356, 349, 187]",5,45.3037,90.9627
330,cv_no330,"[203, 12, 395, 427]",5,0.8378000000000001,1.7711000000000001
331,cv_no331,"[8, 397, 165, 428]",5,0.8544,1.8068
332,cv_no332,"[242, 403, 378, 406]",5,44.9735,90.4166
333,cv_no333,"[10, 180, 381, 423]",5,44.1811,88.9591
334,cv_no334,"[32, 31, 193, 364]",5,2.7529000000000003,5.5275
335,cv_no335,"[192, 63, 64, 366]",5,1.4694000000000003,2.9505000000000003
336,cv_no336,"[245, 199, 382, 385]",5,7.649800000000001,15.3594
337,cv_no337,"[220, 406, 434, 439]",5,44.38740000000001,89.12960000000001
338,cv_no338,"[198, 236, 199, 382]",5,5.674600000000001,11.3931
339,cv_no339,"[316, 382, 287, 437]",5,32.9423,66.1429
340,cv_no340,"[127, 126, 363, 187]",5,45.3037,90.9627
341,cv_no341,"[112, 310, 384, 409]",5,54.55030000000001,109.53620000000001
342,cv_no342,"[254, 253, 377, 414]",5,20.931600000000003,42.0214
343,cv_no343,"[10, 82, 142, 423]",5,47.0263,94.6877
344,cv_no344,"[369, 384, 383, 415]",5,52.059000000000005,104.5374
345,cv_no345,"[273, 303, 317, 408]",5,83.78790000000001,168.23090000000002
346,cv_no346,"[233, 403, 406, 416]",5,42.1281,84.65780000000001
347,cv_no347,"[369, 253, 393, 414]",5,34.878,70.03190000000001
348,cv_no348,"[13, 398, 246, 432]",5,0.7156,1.5229000000000001
349,cv_no349,"[129, 9, 396, 431]",5,0.6549,1.3821
350,cv_no350,"[321, 385, 320, 400]",5,22.5831,45.3425
351,cv_no351,"[324, 289, 375, 388]",5,55.8746,112.1876
352,cv_no352,"[123, 351, 353, 187]",5,45.3037,90.9627
353,cv_no353,"[371, 382, 375, 388]",5,18.136400000000002,36.4142
354,cv_no354,"[14, 89, 178, 417]",5,45.877,92.5282
355,cv_no355,"[15, 214, 93, 416]",5,44.801700000000004,90.34
356,cv_no356,"[462, 403, 15, 416]",5,45.9016,92.35390000000001
357,cv_no357,"[463, 14, 404, 417]",5,46.7505,94.0732
358,cv_no358,"[126, 127, 312, 412]",5,73.02140000000001,146.61610000000002
359,cv_no359,"[283, 385, 414, 437]",5,54.8958,110.2223
360,cv_no360,"[382, 393, 385, 437]",5,41.11410000000001,82.54990000000001
361,cv_no361,"[218, 74, 221, 368]",5,38.5983,77.48179999999999
362,cv_no362,"[75, 221, 74, 368]",5,36.2592,72.7484
363,cv_no363,"[26, 27, 180, 367]",5,38.1878,76.6299
364,cv_no364,"[380, 406, 217, 439]",5,42.932500000000005,86.2399
365,cv_no365,"[470, 213, 210, 85]",5,18.137600000000003,35.878800000000005
366,cv_no366,"[443, 85, 132, 133]",5,19.1248,37.8445
367,cv_no367,"[151, 150, 447, 81]",5,19.261000000000003,38.0972
368,cv_no368,"[202, 395, 86, 431]",5,0.40540000000000004,0.9128000000000001
369,cv_no369,"[166, 397, 88, 432]",5,0.35660000000000003,0.7989
370,cv_no370,"[117, 190, 118, 401]",5,23.2236,46.6289
371,cv_no371,"[379, 382, 235, 388]",5,34.6221,69.5176
372,cv_no372,"[374, 384, 409, 439]",5,48.6323,97.6581
373,cv_no373,"[378, 380, 406, 416]",5,41.94200000000001,84.2904
374,cv_no374,"[380, 405, 378, 424]",5,48.0906,96.6521
375,cv_no375,"[384, 144, 418, 439]",5,39.1921,78.69760000000001
376,cv_no376,"[371, 235, 382, 388]",5,18.203500000000002,36.548700000000004
377,cv_no377,"[254, 393, 253, 414]",5,20.164500000000004,40.482800000000005
378,cv_no378,"[180, 27, 183, 367]",5,39.4227,79.09440000000001
379,cv_no379,"[336, 334, 105, 223]",5,47.907000000000004,96.18910000000001
380,cv_no380,"[147, 138, 8, 428]",5,0.75,1.5737
381,cv_no381,"[228, 237, 12, 427]",5,0.7293000000000001,1.5310000000000001
382,cv_no382,"[146, 387, 365, 389]",5,4.8882,9.814700000000002
