,no,pt_no,region,temp_I,integ_I
303,cv_no303,"[441, 84, 83, 131]",5,3.8572000000000006,12.0587
304,cv_no304,"[95, 230, 96, 473]",5,3.8037,11.9546
305,cv_no305,"[80, 79, 454, 171]",5,3.8499000000000003,12.1158
306,cv_no306,"[384, 418, 390, 439]",5,44.27440000000001,133.86750000000004
307,cv_no307,"[112, 310, 309, 411]",5,60.3322,182.3957
308,cv_no308,"[93, 462, 15, 416]",5,47.2823,144.1515
309,cv_no309,"[285, 386, 387, 407]",5,23.872,72.1643
310,cv_no310,"[283, 269, 385, 437]",5,45.533500000000004,137.6486
311,cv_no311,"[98, 16, 222, 223]",5,66.3782,200.6562
312,cv_no312,"[183, 180, 367, 381]",5,39.4679,119.1898
313,cv_no313,"[285, 324, 289, 375]",5,27.700400000000002,83.7363
314,cv_no314,"[213, 133, 11, 429]",5,48.1563,146.34750000000003
315,cv_no315,"[339, 342, 346, 223]",5,47.548,143.7371
316,cv_no316,"[363, 359, 356, 187]",5,44.9652,135.9279
317,cv_no317,"[10, 461, 82, 423]",5,51.9072,157.9093
318,cv_no318,"[374, 384, 369, 415]",5,48.42320000000001,146.41430000000003
319,cv_no319,"[287, 326, 389, 407]",5,19.3321,58.44030000000001
320,cv_no320,"[374, 406, 380, 439]",5,42.8459,129.64780000000002
321,cv_no321,"[17, 116, 186, 187]",5,65.9276,199.2917
322,cv_no322,"[251, 14, 250, 417]",5,41.9333,127.6901
323,cv_no323,"[463, 89, 14, 417]",5,47.3142,144.2515
324,cv_no324,"[383, 384, 374, 413]",5,43.995400000000004,133.11509999999998
325,cv_no325,"[386, 387, 366, 422]",5,7.152800000000001,21.6231
326,cv_no326,"[112, 113, 310, 409]",5,65.4,197.73340000000002
327,cv_no327,"[296, 295, 302, 433]",5,62.4405,188.75940000000003
328,cv_no328,"[332, 339, 337, 223]",5,47.548,143.7371
329,cv_no329,"[354, 356, 349, 187]",5,44.9652,135.9279
330,cv_no330,"[203, 12, 395, 427]",5,0.7481,2.5192
331,cv_no331,"[8, 397, 165, 428]",5,0.7633000000000001,2.5701
332,cv_no332,"[242, 403, 378, 406]",5,44.517700000000005,134.9343
333,cv_no333,"[10, 180, 381, 423]",5,43.68450000000001,132.64360000000002
334,cv_no334,"[32, 31, 193, 364]",5,2.7322,8.2597
335,cv_no335,"[192, 63, 64, 366]",5,1.4583000000000002,4.4088
336,cv_no336,"[245, 199, 382, 385]",5,7.592400000000001,22.951800000000002
337,cv_no337,"[220, 406, 434, 439]",5,44.0476,133.17720000000003
338,cv_no338,"[198, 236, 199, 382]",5,5.6327,17.0258
339,cv_no339,"[316, 382, 287, 437]",5,32.6954,98.8383
340,cv_no340,"[127, 126, 363, 187]",5,44.9652,135.9279
341,cv_no341,"[112, 310, 384, 409]",5,54.134299999999996,163.6705
342,cv_no342,"[254, 253, 377, 414]",5,20.7802,62.8016
343,cv_no343,"[10, 82, 142, 423]",5,46.352000000000004,141.0397
344,cv_no344,"[369, 384, 383, 415]",5,51.6582,156.1956
345,cv_no345,"[273, 303, 317, 408]",5,83.16040000000001,251.39130000000003
346,cv_no346,"[233, 403, 406, 416]",5,41.7474,126.40520000000001
347,cv_no347,"[369, 253, 393, 414]",5,34.615,104.64690000000002
348,cv_no348,"[13, 398, 246, 432]",5,0.63,2.1529000000000003
349,cv_no349,"[129, 9, 396, 431]",5,0.5812,1.9633000000000003
350,cv_no350,"[321, 385, 320, 400]",5,22.4147,67.7572
351,cv_no351,"[324, 289, 375, 388]",5,55.455200000000005,167.64280000000002
352,cv_no352,"[123, 351, 353, 187]",5,44.9652,135.9279
353,cv_no353,"[371, 382, 375, 388]",5,18.0011,54.4153
354,cv_no354,"[14, 89, 178, 417]",5,45.1721,137.7003
355,cv_no355,"[15, 214, 93, 416]",5,44.132000000000005,134.472
356,cv_no356,"[462, 403, 15, 416]",5,45.372600000000006,137.72650000000002
357,cv_no357,"[463, 14, 404, 417]",5,46.1895,140.2627
358,cv_no358,"[126, 127, 312, 412]",5,72.4755,219.09160000000003
359,cv_no359,"[283, 385, 414, 437]",5,54.484500000000004,164.70680000000002
360,cv_no360,"[382, 393, 385, 437]",5,40.806700000000006,123.35660000000001
361,cv_no361,"[218, 74, 221, 368]",5,38.328300000000006,115.8101
362,cv_no362,"[75, 221, 74, 368]",5,36.0395,108.78790000000001
363,cv_no363,"[26, 27, 180, 367]",5,37.9496,114.5795
364,cv_no364,"[380, 406, 217, 439]",5,42.5685,128.8084
365,cv_no365,"[470, 213, 210, 85]",5,18.5365,54.4153
366,cv_no366,"[443, 85, 132, 133]",5,19.5225,57.367
367,cv_no367,"[151, 150, 447, 81]",5,19.6618,57.759
368,cv_no368,"[202, 395, 86, 431]",5,0.3224,1.2352
369,cv_no369,"[166, 397, 88, 432]",5,0.2827,1.0816000000000001
370,cv_no370,"[117, 190, 118, 401]",5,23.050200000000004,69.6791
371,cv_no371,"[379, 382, 235, 388]",5,34.3607,103.8783
372,cv_no372,"[374, 384, 409, 439]",5,48.255900000000004,145.91400000000002
373,cv_no373,"[378, 380, 406, 416]",5,41.5664,125.8568
374,cv_no374,"[380, 405, 378, 424]",5,47.6051,144.2572
375,cv_no375,"[384, 144, 418, 439]",5,38.8918,117.58940000000001
376,cv_no376,"[371, 235, 382, 388]",5,18.068,54.61670000000001
377,cv_no377,"[254, 393, 253, 414]",5,20.017200000000003,60.50000000000001
378,cv_no378,"[180, 27, 183, 367]",5,39.1864,118.2808
379,cv_no379,"[336, 334, 105, 223]",5,47.548,143.7371
380,cv_no380,"[147, 138, 8, 428]",5,0.683,2.2567000000000004
381,cv_no381,"[228, 237, 12, 427]",5,0.6619,2.1929000000000003
382,cv_no382,"[146, 387, 365, 389]",5,4.851700000000001,14.666400000000003
