,no,pt_no,region,temp_I,integ_I
50,cv_no50,"[180, 177, 10, 381]",5,40.5771,206.58210000000003
51,cv_no51,"[369, 374, 415, 438]",5,48.1643,243.6281
52,cv_no52,"[102, 226, 101, 399]",5,26.055000000000003,131.7518
53,cv_no53,"[243, 379, 406, 438]",5,39.6495,200.5521
54,cv_no54,"[95, 96, 230, 209]",5,3.8052,19.8942
55,cv_no55,"[90, 91, 173, 248]",5,3.7603000000000004,19.854100000000003
56,cv_no56,"[374, 436, 415, 438]",5,45.4975,230.15890000000002
57,cv_no57,"[160, 398, 395, 425]",5,0.6027,3.4018000000000006
58,cv_no58,"[396, 397, 160, 426]",5,0.6224000000000001,3.5096
59,cv_no59,"[11, 214, 213, 380]",5,44.2633,224.90590000000003
60,cv_no60,"[178, 10, 177, 381]",5,42.5257,216.1972
61,cv_no61,"[329, 275, 307, 419]",5,54.79650000000001,277.0812
62,cv_no62,"[239, 267, 478, 240]",5,5.870000000000001,26.870500000000003
63,cv_no63,"[208, 211, 468, 264]",5,6.064800000000001,27.823400000000003
64,cv_no64,"[140, 256, 442, 141]",5,6.2327,28.665000000000003
65,cv_no65,"[141, 140, 256, 446]",5,6.2494000000000005,28.8245
66,cv_no66,"[240, 239, 267, 474]",5,5.8683000000000005,26.863200000000003
67,cv_no67,"[208, 211, 264, 469]",5,6.1204,28.2904
68,cv_no68,"[172, 260, 175, 457]",5,5.9028,27.1573
69,cv_no69,"[175, 456, 260, 172]",5,5.8706000000000005,26.9643
70,cv_no70,"[380, 424, 134, 429]",5,42.027100000000004,212.83140000000003
71,cv_no71,"[242, 413, 251, 438]",5,39.035000000000004,197.46880000000002
72,cv_no72,"[88, 451, 13, 432]",5,1.2846000000000002,7.706900000000001
73,cv_no73,"[86, 448, 9, 431]",5,1.4194000000000002,8.4795
74,cv_no74,"[138, 396, 78, 428]",5,0.1028,0.9852000000000002
75,cv_no75,"[87, 237, 398, 427]",5,0.1464,1.1294
76,cv_no76,"[122, 307, 275, 419]",5,55.7644,281.9757
77,cv_no77,"[203, 228, 12, 427]",5,0.5926,3.6115000000000004
78,cv_no78,"[8, 165, 147, 428]",5,0.6202000000000001,3.7232000000000003
79,cv_no79,"[187, 121, 120, 190]",5,39.76820000000001,201.0936
80,cv_no80,"[249, 479, 92, 250]",5,18.5848,89.4774
81,cv_no81,"[92, 459, 176, 179]",5,20.3677,98.6492
82,cv_no82,"[212, 471, 97, 215]",5,19.749200000000002,95.86250000000001
83,cv_no83,"[231, 232, 97, 475]",5,18.7873,90.52770000000001
84,cv_no84,"[387, 389, 326, 407]",5,20.7479,104.9182
85,cv_no85,"[378, 405, 381, 424]",5,46.603,236.66020000000003
86,cv_no86,"[363, 126, 359, 187]",5,44.532900000000005,225.1868
87,cv_no87,"[153, 367, 152, 424]",5,37.8675,191.36060000000003
88,cv_no88,"[372, 379, 371, 433]",5,53.0914,268.47790000000003
89,cv_no89,"[295, 296, 276, 410]",5,60.009100000000004,303.4497
90,cv_no90,"[398, 426, 451, 427]",5,0.5389,3.0396
91,cv_no91,"[100, 226, 99, 422]",5,28.4464,143.8487
92,cv_no92,"[195, 198, 375, 376]",5,4.2616000000000005,21.5467
93,cv_no93,"[183, 184, 381, 413]",5,42.298500000000004,214.485
94,cv_no94,"[461, 405, 82, 423]",5,53.372400000000006,272.89880000000005
95,cv_no95,"[381, 404, 378, 417]",5,48.066900000000004,244.62860000000003
96,cv_no96,"[378, 403, 380, 416]",5,48.08670000000001,244.52050000000003
97,cv_no97,"[253, 382, 244, 393]",5,19.043100000000003,96.3047
98,cv_no98,"[193, 389, 387, 407]",5,2.1739,10.9895
99,cv_no99,"[290, 295, 297, 410]",5,57.89070000000001,292.73740000000004
100,cv_no100,"[199, 236, 245, 382]",5,5.389500000000001,27.248800000000003
101,cv_no101,"[196, 385, 389, 407]",5,2.6169000000000002,13.2287
102,cv_no102,"[82, 461, 262, 405]",5,55.2259,281.3231
103,cv_no103,"[82, 262, 460, 405]",5,54.3425,276.87649999999996
104,cv_no104,"[283, 112, 320, 269]",5,0.0,0.0
105,cv_no105,"[254, 382, 253, 393]",5,17.939500000000002,90.67330000000001
106,cv_no106,"[460, 380, 11, 429]",5,46.1565,234.9217
107,cv_no107,"[90, 170, 13, 247]",5,2.597,15.2504
108,cv_no108,"[79, 148, 8, 168]",5,2.5911000000000004,15.052900000000001
109,cv_no109,"[204, 130, 9, 83]",5,2.6278,15.1745
110,cv_no110,"[206, 95, 12, 229]",5,2.5542000000000002,14.867500000000003
111,cv_no111,"[277, 303, 315, 408]",5,88.7795,448.94210000000004
112,cv_no112,"[249, 92, 176, 250]",5,19.310000000000002,92.894
113,cv_no113,"[140, 149, 445, 80]",5,4.189500000000001,22.170300000000005
114,cv_no114,"[455, 172, 173, 91]",5,4.191,22.3536
115,cv_no115,"[248, 477, 91, 239]",5,4.1341,21.944100000000002
116,cv_no116,"[441, 84, 131, 140]",5,4.1409,21.799500000000002
117,cv_no117,"[467, 208, 96, 209]",5,4.2115,22.3709
118,cv_no118,"[454, 80, 171, 172]",5,4.1218,21.8689
119,cv_no119,"[230, 239, 96, 473]",5,4.0436000000000005,21.377800000000004
120,cv_no120,"[466, 208, 207, 84]",5,4.1201,21.740900000000003
121,cv_no121,"[134, 424, 380, 439]",5,42.002300000000005,212.58970000000005
122,cv_no122,"[155, 389, 364, 394]",5,4.9415000000000004,24.988500000000002
123,cv_no123,"[300, 320, 319, 400]",5,26.634900000000002,134.6808
124,cv_no124,"[326, 389, 387, 430]",5,21.5993,109.2285
125,cv_no125,"[212, 97, 231, 215]",5,20.371700000000004,98.55270000000002
126,cv_no126,"[135, 390, 136, 418]",5,36.4674,184.3801
127,cv_no127,"[85, 213, 210, 132]",5,19.822100000000002,95.8161
128,cv_no128,"[81, 151, 150, 174]",5,20.779,100.549
129,cv_no129,"[132, 85, 213, 133]",5,20.524700000000003,99.29830000000001
130,cv_no130,"[179, 176, 92, 250]",5,20.559700000000003,99.0798
131,cv_no131,"[232, 231, 97, 215]",5,19.927400000000002,96.17750000000001
132,cv_no132,"[177, 151, 81, 174]",5,20.0924,96.88499999999999
133,cv_no133,"[282, 292, 408, 434]",5,73.0471,369.415
134,cv_no134,"[194, 155, 364, 394]",5,5.8481000000000005,29.5721
135,cv_no135,"[14, 479, 241, 250]",5,20.8272,98.76910000000001
136,cv_no136,"[470, 213, 11, 214]",5,20.691300000000002,99.1262
137,cv_no137,"[214, 15, 471, 215]",5,20.9541,100.2871
138,cv_no138,"[151, 142, 10, 447]",5,21.461000000000002,102.69770000000001
139,cv_no139,"[142, 11, 443, 133]",5,21.0789,101.2698
140,cv_no140,"[91, 176, 248, 249]",5,6.0044,26.800900000000002
141,cv_no141,"[237, 163, 398, 427]",5,0.1555,1.0991
142,cv_no142,"[225, 366, 192, 387]",5,2.4212000000000002,12.242200000000002
143,cv_no143,"[248, 173, 90, 247]",5,3.4203000000000006,17.4711
144,cv_no144,"[168, 149, 79, 148]",5,3.5109000000000004,17.8045
145,cv_no145,"[173, 170, 90, 247]",5,3.3236,16.989700000000003
146,cv_no146,"[168, 149, 171, 79]",5,3.5537,18.0489
147,cv_no147,"[206, 209, 95, 229]",5,3.4893,17.7089
148,cv_no148,"[209, 230, 95, 229]",5,3.5322000000000005,17.954900000000002
149,cv_no149,"[83, 204, 130, 131]",5,3.5853,18.2427
150,cv_no150,"[83, 207, 204, 131]",5,3.7720000000000002,19.0839
151,cv_no151,"[251, 413, 252, 438]",5,36.1448,182.49840000000003
152,cv_no152,"[150, 149, 80, 171]",5,6.4064,29.0642
153,cv_no153,"[131, 84, 210, 132]",5,6.523900000000001,29.789500000000004
154,cv_no154,"[10, 177, 458, 178]",5,21.123900000000003,100.24360000000001
155,cv_no155,"[176, 173, 91, 248]",5,5.7897,25.9573
156,cv_no156,"[84, 210, 207, 131]",5,6.540600000000001,29.938200000000005
157,cv_no157,"[230, 96, 212, 209]",5,6.331,28.7282
158,cv_no158,"[231, 230, 96, 212]",5,6.0315,27.083000000000006
159,cv_no159,"[171, 80, 150, 174]",5,6.0472,27.088800000000003
160,cv_no160,"[193, 364, 146, 389]",5,4.0363,20.4117
161,cv_no161,"[279, 375, 382, 388]",5,47.1351,238.3588
162,cv_no162,"[200, 385, 191, 400]",5,12.214500000000001,61.7605
163,cv_no163,"[374, 409, 390, 439]",5,45.1805,228.56940000000003
164,cv_no164,"[329, 318, 275, 419]",5,54.578900000000004,275.9811
165,cv_no165,"[291, 302, 295, 433]",5,62.915099999999995,318.157
166,cv_no166,"[146, 365, 193, 389]",5,5.360600000000001,27.1091
167,cv_no167,"[269, 311, 287, 437]",5,49.691300000000005,251.28450000000004
168,cv_no168,"[138, 129, 9, 396]",5,0.45389999999999997,2.7958999999999996
169,cv_no169,"[9, 129, 130, 201]",5,0.3038,1.9018000000000002
170,cv_no170,"[229, 12, 206, 228]",5,0.26330000000000003,2.2599000000000005
171,cv_no171,"[182, 413, 251, 417]",5,42.1102,213.5053
172,cv_no172,"[274, 325, 313, 435]",5,78.43650000000001,396.63640000000004
173,cv_no173,"[113, 418, 112, 430]",5,44.5777,225.4468
174,cv_no174,"[136, 391, 387, 418]",5,16.2962,82.4059
175,cv_no175,"[112, 384, 310, 411]",5,50.774100000000004,256.7977
176,cv_no176,"[381, 423, 152, 424]",5,42.048,213.12720000000002
177,cv_no177,"[390, 409, 374, 434]",5,48.20590000000001,243.8968
178,cv_no178,"[384, 411, 383, 415]",5,44.158100000000005,223.30970000000002
179,cv_no179,"[237, 246, 13, 398]",5,0.4843,3.0234000000000005
180,cv_no180,"[165, 8, 166, 397]",5,0.4478,2.7323000000000004
181,cv_no181,"[202, 203, 12, 395]",5,0.42779999999999996,2.6418999999999997
182,cv_no182,"[203, 206, 12, 228]",5,0.2565,2.1072
183,cv_no183,"[82, 460, 11, 429]",5,51.879400000000004,264.9927
184,cv_no184,"[168, 8, 452, 169]",5,2.5896000000000003,15.0257
185,cv_no185,"[238, 12, 472, 229]",5,2.5399000000000003,14.7483
186,cv_no186,"[9, 130, 139, 440]",5,2.5500000000000003,14.709000000000001
187,cv_no187,"[204, 464, 9, 205]",5,2.5736000000000003,14.9533
188,cv_no188,"[247, 13, 476, 238]",5,2.6492000000000004,15.410000000000002
189,cv_no189,"[13, 169, 170, 453]",5,2.6286000000000005,15.306000000000001
190,cv_no190,"[206, 205, 12, 465]",5,2.5624000000000002,14.884100000000002
191,cv_no191,"[148, 8, 139, 444]",5,2.5804,14.928900000000002
192,cv_no192,"[288, 375, 293, 386]",5,34.212,173.00060000000002
193,cv_no193,"[245, 382, 254, 385]",5,11.4681,57.9839
194,cv_no194,"[126, 187, 127, 412]",5,84.9169,429.3988
195,cv_no195,"[195, 375, 198, 407]",5,4.3638,22.0636
196,cv_no196,"[147, 158, 157, 428]",5,0.0738,0.39580000000000004
197,cv_no197,"[459, 14, 178, 179]",5,21.098200000000002,100.6434
198,cv_no198,"[232, 241, 15, 475]",5,20.7063,98.352
199,cv_no199,"[115, 390, 114, 391]",5,60.4015,305.4787
200,cv_no200,"[380, 424, 374, 439]",5,42.479600000000005,215.10180000000003
201,cv_no201,"[308, 325, 299, 435]",5,71.8306,363.2318
202,cv_no202,"[306, 276, 104, 410]",5,61.7132,312.0668
203,cv_no203,"[320, 394, 319, 400]",5,31.1943,157.73770000000002
204,cv_no204,"[311, 310, 113, 409]",5,56.582100000000004,286.1892
205,cv_no205,"[200, 197, 385, 400]",5,6.5529,33.133
206,cv_no206,"[449, 426, 397, 428]",5,2.4242000000000004,14.074000000000002
207,cv_no207,"[450, 425, 395, 427]",5,2.4130000000000003,14.011100000000003
208,cv_no208,"[384, 374, 424, 439]",5,42.7661,216.45659999999998
209,cv_no209,"[319, 320, 111, 394]",5,19.3048,97.61970000000001
210,cv_no210,"[458, 177, 81, 174]",5,18.6933,89.75450000000001
211,cv_no211,"[228, 162, 163, 427]",5,0.05260000000000001,0.35109999999999997
212,cv_no212,"[125, 313, 124, 435]",5,75.87400000000001,383.67830000000004
213,cv_no213,"[183, 383, 184, 413]",5,42.747600000000006,216.26240000000004
214,cv_no214,"[284, 299, 392, 414]",5,78.07780000000001,394.82720000000006
215,cv_no215,"[147, 397, 158, 428]",5,0.15990000000000001,1.1129000000000002
216,cv_no216,"[228, 395, 162, 427]",5,0.1411,1.0663
217,cv_no217,"[112, 409, 384, 418]",5,50.057900000000004,253.18419999999998
218,cv_no218,"[385, 400, 321, 414]",5,52.61130000000001,266.04040000000003
219,cv_no219,"[246, 13, 167, 247]",5,0.44310000000000005,3.3034999999999997
220,cv_no220,"[13, 170, 167, 247]",5,0.4343,3.2009000000000003
221,cv_no221,"[148, 147, 8, 165]",5,0.256,2.0248
222,cv_no222,"[8, 148, 165, 168]",5,0.2586,2.2634
223,cv_no223,"[201, 130, 9, 204]",5,0.22730000000000003,1.799
224,cv_no224,"[101, 100, 278, 399]",5,30.087400000000002,152.14270000000002
225,cv_no225,"[446, 149, 140, 80]",5,3.6353000000000004,15.248700000000001
226,cv_no226,"[468, 207, 208, 84]",5,3.9961,17.2545
227,cv_no227,"[374, 378, 413, 424]",5,42.909400000000005,217.3462
228,cv_no228,"[354, 349, 351, 187]",5,44.532900000000005,225.1868
229,cv_no229,"[337, 334, 332, 223]",5,47.08840000000001,238.1194
230,cv_no230,"[226, 102, 101, 223]",5,41.2601,208.6447
231,cv_no231,"[109, 346, 108, 223]",5,47.08840000000001,238.1194
232,cv_no232,"[311, 316, 287, 437]",5,46.258900000000004,233.92720000000003
233,cv_no233,"[13, 169, 88, 432]",5,0.5825,3.855400000000001
234,cv_no234,"[205, 86, 9, 431]",5,0.5158,3.469
235,cv_no235,"[195, 386, 375, 407]",5,12.890600000000001,65.18180000000001
236,cv_no236,"[285, 115, 114, 387]",5,16.2264,82.05610000000001
237,cv_no237,"[285, 114, 326, 387]",5,16.269000000000002,82.27150000000002
238,cv_no238,"[173, 172, 457, 91]",5,3.2588000000000004,13.327200000000001
239,cv_no239,"[304, 299, 325, 435]",5,77.90780000000001,393.9627
240,cv_no240,"[374, 380, 378, 424]",5,42.8682,217.1188
241,cv_no241,"[461, 381, 89, 405]",5,48.49700000000001,247.75540000000004
242,cv_no242,"[382, 385, 269, 437]",5,39.7263,200.8908
243,cv_no243,"[269, 389, 385, 407]",5,22.731800000000003,114.94700000000002
244,cv_no244,"[251, 242, 404, 413]",5,43.5219,220.91250000000002
245,cv_no245,"[374, 409, 384, 415]",5,47.6907,241.27030000000002
246,cv_no246,"[87, 13, 237, 238]",5,0.6049000000000001,3.785
247,cv_no247,"[169, 166, 8, 88]",5,0.5568,3.6771
248,cv_no248,"[9, 139, 138, 78]",5,0.5316,3.2082
249,cv_no249,"[12, 86, 205, 202]",5,0.4570000000000001,3.1637000000000004
250,cv_no250,"[94, 241, 403, 404]",5,60.827200000000005,311.4712
251,cv_no251,"[378, 403, 242, 404]",5,44.7141,227.1505
252,cv_no252,"[150, 149, 446, 80]",5,7.095300000000001,33.431700000000006
253,cv_no253,"[232, 15, 233, 416]",5,40.4483,206.1934
254,cv_no254,"[115, 114, 387, 391]",5,45.8408,231.8152
255,cv_no255,"[279, 382, 375, 407]",5,30.9328,156.4186
256,cv_no256,"[332, 334, 336, 223]",5,47.08840000000001,238.1194
257,cv_no257,"[353, 351, 349, 187]",5,44.532900000000005,225.1868
258,cv_no258,"[109, 314, 110, 402]",5,78.738,398.1789
259,cv_no259,"[236, 375, 371, 382]",5,17.7585,89.7989
260,cv_no260,"[320, 389, 394, 400]",5,27.4872,138.9932
261,cv_no261,"[326, 387, 114, 430]",5,21.568,109.0696
262,cv_no262,"[88, 397, 449, 426]",5,1.5206,9.2015
263,cv_no263,"[86, 395, 450, 425]",5,1.5470000000000002,9.445300000000001
264,cv_no264,"[457, 176, 173, 91]",5,6.384,29.9121
265,cv_no265,"[96, 469, 212, 209]",5,6.968000000000001,32.8126
266,cv_no266,"[279, 324, 375, 388]",5,54.321200000000005,274.6975
267,cv_no267,"[131, 442, 84, 132]",5,7.051500000000001,33.3223
268,cv_no268,"[230, 231, 96, 474]",5,6.4749,30.228
269,cv_no269,"[248, 478, 91, 249]",5,6.841100000000001,31.8489
270,cv_no270,"[171, 456, 80, 174]",5,6.4575000000000005,30.041500000000003
271,cv_no271,"[468, 210, 207, 84]",5,7.2592,34.4131
272,cv_no272,"[87, 398, 451, 427]",5,0.9398,5.610000000000001
273,cv_no273,"[89, 381, 178, 417]",5,53.9563,277.0905
274,cv_no274,"[214, 380, 93, 416]",5,53.7689,276.0324
275,cv_no275,"[131, 84, 442, 140]",5,3.7575000000000003,16.0977
276,cv_no276,"[171, 80, 456, 172]",5,3.4408000000000003,14.316200000000002
277,cv_no277,"[469, 96, 208, 209]",5,3.576,14.9747
278,cv_no278,"[248, 91, 478, 239]",5,3.3552,13.884500000000001
279,cv_no279,"[239, 230, 96, 474]",5,3.4403,14.355700000000002
280,cv_no280,"[382, 385, 199, 407]",5,10.1789,51.4731
281,cv_no281,"[103, 102, 272, 399]",5,30.099800000000002,152.2054
282,cv_no282,"[251, 413, 404, 417]",5,42.645100000000006,216.3282
283,cv_no283,"[112, 113, 409, 418]",5,58.91760000000001,297.9912
284,cv_no284,"[198, 382, 199, 407]",5,9.379800000000001,47.43090000000001
285,cv_no285,"[119, 118, 187, 190]",5,37.742200000000004,190.8485
286,cv_no286,"[153, 183, 367, 424]",5,38.3237,193.5809
287,cv_no287,"[308, 329, 307, 420]",5,57.9299,292.9331
288,cv_no288,"[92, 14, 179, 250]",5,19.813900000000004,95.3632
289,cv_no289,"[15, 232, 97, 215]",5,19.640700000000002,94.8689
290,cv_no290,"[177, 151, 10, 81]",5,19.8707,95.84370000000001
291,cv_no291,"[11, 213, 85, 133]",5,19.947400000000002,97.192
292,cv_no292,"[285, 375, 386, 407]",5,27.934300000000004,141.25490000000002
293,cv_no293,"[285, 279, 375, 407]",5,26.9592,136.3238
294,cv_no294,"[121, 187, 122, 419]",5,79.9461,404.2546
295,cv_no295,"[296, 106, 105, 372]",5,72.61580000000001,367.21170000000006
296,cv_no296,"[254, 385, 382, 393]",5,14.507900000000001,73.36350000000002
297,cv_no297,"[367, 381, 152, 424]",5,41.479800000000004,210.14290000000003
298,cv_no298,"[91, 90, 477, 248]",5,3.6508000000000003,19.5004
299,cv_no299,"[173, 455, 91, 90]",5,3.611,19.270500000000002
300,cv_no300,"[149, 445, 80, 79]",5,3.6974,19.5275
301,cv_no301,"[96, 95, 467, 209]",5,3.6489,19.288
302,cv_no302,"[84, 207, 466, 83]",5,3.8732,20.242900000000002
303,cv_no303,"[441, 84, 83, 131]",5,3.7114,19.5333
304,cv_no304,"[95, 230, 96, 473]",5,3.6427,19.2978
305,cv_no305,"[80, 79, 454, 171]",5,3.6886000000000005,19.5476
306,cv_no306,"[384, 418, 390, 439]",5,43.8344,221.73290000000003
307,cv_no307,"[112, 310, 309, 411]",5,59.745000000000005,302.1481
308,cv_no308,"[93, 462, 15, 416]",5,46.409,237.3498
309,cv_no309,"[285, 386, 387, 407]",5,23.6417,119.5506
310,cv_no310,"[283, 269, 385, 437]",5,45.0936,228.0324
311,cv_no311,"[98, 16, 222, 223]",5,65.7377,332.418
312,cv_no312,"[183, 180, 367, 381]",5,39.139,197.61530000000002
313,cv_no313,"[285, 324, 289, 375]",5,27.433600000000002,138.7228
314,cv_no314,"[213, 133, 11, 429]",5,47.3679,241.43140000000002
315,cv_no315,"[339, 342, 346, 223]",5,47.08840000000001,238.1194
316,cv_no316,"[363, 359, 356, 187]",5,44.532900000000005,225.1868
317,cv_no317,"[10, 461, 82, 423]",5,50.9787,260.2717
318,cv_no318,"[374, 384, 369, 415]",5,47.9433,242.51520000000002
319,cv_no319,"[287, 326, 389, 407]",5,19.1457,96.81510000000002
320,cv_no320,"[374, 406, 380, 439]",5,42.3733,214.60500000000002
321,cv_no321,"[17, 116, 186, 187]",5,65.29520000000001,330.1648
322,cv_no322,"[251, 14, 250, 417]",5,41.20140000000001,210.4128
323,cv_no323,"[463, 89, 14, 417]",5,46.4193,237.4828
324,cv_no324,"[383, 384, 374, 413]",5,43.5249,220.3743
325,cv_no325,"[386, 387, 366, 422]",5,7.083400000000001,35.8209
326,cv_no326,"[112, 113, 310, 409]",5,64.7562,327.53340000000003
327,cv_no327,"[296, 295, 302, 433]",5,61.836400000000005,312.70220000000006
328,cv_no328,"[332, 339, 337, 223]",5,47.08840000000001,238.1194
329,cv_no329,"[354, 356, 349, 187]",5,44.532900000000005,225.1868
330,cv_no330,"[203, 12, 395, 427]",5,0.6193,3.8082000000000003
331,cv_no331,"[8, 397, 165, 428]",5,0.638,3.892
332,cv_no332,"[242, 403, 378, 406]",5,43.931400000000004,223.0569
333,cv_no333,"[10, 180, 381, 423]",5,43.083600000000004,219.0754
334,cv_no334,"[32, 31, 193, 364]",5,2.7056000000000004,13.6828
335,cv_no335,"[192, 63, 64, 366]",5,1.4441000000000002,7.3034
336,cv_no336,"[245, 199, 382, 385]",5,7.519100000000001,38.022800000000004
337,cv_no337,"[220, 406, 434, 439]",5,43.612700000000004,220.59690000000006
338,cv_no338,"[198, 236, 199, 382]",5,5.579000000000001,28.207800000000002
339,cv_no339,"[316, 382, 287, 437]",5,32.37970000000001,163.73880000000003
340,cv_no340,"[127, 126, 363, 187]",5,44.532900000000005,225.1868
341,cv_no341,"[112, 310, 384, 409]",5,53.6019,271.1121
342,cv_no342,"[254, 253, 377, 414]",5,20.5864,104.0611
343,cv_no343,"[10, 82, 142, 423]",5,45.4846,232.38750000000002
344,cv_no344,"[369, 384, 383, 415]",5,51.145700000000005,258.71590000000003
345,cv_no345,"[273, 303, 317, 408]",5,82.35700000000001,416.4646000000001
346,cv_no346,"[233, 403, 406, 416]",5,41.263600000000004,209.1472
347,cv_no347,"[369, 253, 393, 414]",5,34.2793,173.35540000000003
348,cv_no348,"[13, 398, 246, 432]",5,0.5153,3.228
349,cv_no349,"[129, 9, 396, 431]",5,0.47640000000000005,2.958
350,cv_no350,"[321, 385, 320, 400]",5,22.1993,112.25209999999998
351,cv_no351,"[324, 289, 375, 388]",5,54.9189,277.7203
352,cv_no352,"[123, 351, 353, 187]",5,44.532900000000005,225.1868
353,cv_no353,"[371, 382, 375, 388]",5,17.828100000000003,90.14890000000001
354,cv_no354,"[14, 89, 178, 417]",5,44.288900000000005,226.66520000000003
355,cv_no355,"[15, 214, 93, 416]",5,43.2977,221.4308
356,cv_no356,"[462, 403, 15, 416]",5,44.6832,227.3968
357,cv_no357,"[463, 14, 404, 417]",5,45.4527,231.49349999999998
358,cv_no358,"[126, 127, 312, 412]",5,71.77759999999999,362.9587
359,cv_no359,"[283, 385, 414, 437]",5,53.9587,272.8591
360,cv_no360,"[382, 393, 385, 437]",5,40.413700000000006,204.35960000000003
361,cv_no361,"[218, 74, 221, 368]",5,37.9837,191.9319
362,cv_no362,"[75, 221, 74, 368]",5,35.7579,180.43040000000002
363,cv_no363,"[26, 27, 180, 367]",5,37.6454,190.00709999999998
364,cv_no364,"[380, 406, 217, 439]",5,42.0994,213.21620000000001
365,cv_no365,"[470, 213, 210, 85]",5,19.044900000000002,92.2912
366,cv_no366,"[443, 85, 132, 133]",5,20.0274,97.2108
367,cv_no367,"[151, 150, 447, 81]",5,20.1704,97.8844
368,cv_no368,"[202, 395, 86, 431]",5,0.231,1.7354000000000003
369,cv_no369,"[166, 397, 88, 432]",5,0.2029,1.5185000000000002
370,cv_no370,"[117, 190, 118, 401]",5,22.828400000000002,115.43500000000002
371,cv_no371,"[379, 382, 235, 388]",5,34.0264,172.0805
372,cv_no372,"[374, 384, 409, 439]",5,47.774300000000004,241.67770000000004
373,cv_no373,"[378, 380, 406, 416]",5,41.0948,208.2558
374,cv_no374,"[380, 405, 378, 424]",5,46.9423,238.4359
375,cv_no375,"[384, 144, 418, 439]",5,38.50710000000001,194.77550000000002
376,cv_no376,"[371, 235, 382, 388]",5,17.8946,90.4834
377,cv_no377,"[254, 393, 253, 414]",5,19.8288,100.24180000000001
378,cv_no378,"[180, 27, 183, 367]",5,38.8828,196.1829
