,0,1,2,3,4,5,6,7,8,9
331,0.242,0.159,0.034,0.005,0.008,0.012,0.013,0.012,0.011,0.01
332,1.057,0.152,0.781,0.955,0.997,0.977,0.932,0.883,0.835,0.79
333,0.0,0.003,0.023,0.122,0.362,0.108,0.085,0.075,0.069,0.064
334,0.0,0.002,0.015,0.071,0.206,0.039,0.044,0.042,0.04,0.037
335,0.144,1.45,1.195,1.026,0.957,0.894,0.841,0.793,0.749,0.71
336,0.004,0.04,0.239,0.585,0.8,0.715,0.633,0.577,0.534,0.498
337,0.961,3.125,0.246,0.177,0.138,0.119,0.111,0.106,0.103,0.101
338,0.0,0.003,0.024,0.193,0.58,0.34,0.323,0.3,0.28,0.262
339,0.001,0.009,0.062,0.43,0.748,0.595,0.503,0.453,0.416,0.387
340,0.03,0.192,0.095,0.079,0.07,0.064,0.059,0.056,0.052,0.049
341,0.001,0.013,0.103,0.624,0.911,0.798,0.687,0.621,0.572,0.532
342,0.018,0.541,1.249,0.433,0.403,0.379,0.357,0.338,0.321,0.305
343,0.001,0.024,0.517,0.802,0.415,0.416,0.393,0.37,0.349,0.33
344,0.1,2.096,0.354,0.384,0.362,0.346,0.329,0.315,0.301,0.288
345,0.001,0.023,0.034,0.047,0.021,0.023,0.022,0.02,0.019,0.018
346,0.008,0.086,0.521,0.676,0.677,0.665,0.627,0.586,0.549,0.517
347,0.001,0.008,0.052,0.204,0.395,0.214,0.179,0.161,0.148,0.137
348,2.653,0.44,0.285,0.278,0.261,0.243,0.224,0.206,0.191,0.177
349,0.0,0.005,0.03,0.112,0.215,0.038,0.027,0.023,0.021,0.019
350,0.008,0.086,0.521,0.676,0.677,0.665,0.627,0.586,0.549,0.517
351,2.95,1.272,0.794,0.729,0.67,0.62,0.572,0.53,0.494,0.462
352,0.053,0.019,0.017,0.014,0.013,0.012,0.012,0.011,0.011,0.01
353,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.745,0.492,0.386,0.35,0.327,0.306,0.287,0.27,0.255,0.242
356,0.038,0.009,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.004
357,0.0,0.038,0.345,1.078,1.492,1.404,1.242,1.13,1.043,0.973
358,0.039,0.685,3.619,2.751,2.727,2.65,2.525,2.389,2.258,2.136
359,0.076,0.748,1.535,1.295,1.253,1.211,1.153,1.091,1.032,0.977
360,0.031,0.387,2.172,1.722,1.684,1.637,1.561,1.476,1.394,1.318
361,0.905,0.529,0.222,0.119,0.072,0.053,0.046,0.042,0.04,0.039
362,1.221,0.075,0.229,0.351,0.393,0.394,0.379,0.359,0.339,0.32
363,0.973,0.086,0.338,0.454,0.489,0.484,0.464,0.439,0.415,0.392
364,0.785,0.496,0.391,0.353,0.33,0.309,0.29,0.273,0.258,0.245
365,3.588,0.211,0.238,0.205,0.18,0.166,0.157,0.151,0.146,0.142
366,0.0,0.004,0.028,0.112,0.336,0.322,0.28,0.256,0.237,0.221
367,0.004,0.011,0.025,0.074,0.277,0.586,0.512,0.469,0.434,0.405
368,0.164,1.467,0.426,0.406,0.381,0.366,0.353,0.339,0.325,0.311
369,0.39,1.387,0.464,0.402,0.359,0.334,0.316,0.301,0.287,0.274
370,0.439,1.359,0.484,0.411,0.363,0.336,0.317,0.3,0.286,0.273
371,0.882,0.516,0.196,0.094,0.049,0.031,0.025,0.023,0.022,0.022
372,0.007,0.148,1.421,0.318,0.347,0.352,0.341,0.328,0.314,0.3
373,0.002,0.003,0.009,0.189,0.654,0.382,0.312,0.28,0.256,0.238
374,0.013,0.134,0.768,0.925,0.838,0.809,0.766,0.72,0.678,0.639
375,0.993,0.097,0.451,0.585,0.622,0.614,0.587,0.556,0.526,0.498
376,0.003,0.036,0.209,0.465,0.631,0.545,0.484,0.443,0.41,0.383
377,0.487,0.302,0.238,0.215,0.201,0.188,0.176,0.166,0.157,0.149
378,0.001,0.017,0.364,0.558,0.275,0.287,0.273,0.258,0.244,0.23
379,0.012,0.348,0.825,0.274,0.261,0.248,0.235,0.223,0.212,0.202
380,0.001,0.018,0.38,0.648,0.309,0.323,0.307,0.29,0.273,0.259
381,0.0,0.003,0.023,0.189,0.553,0.329,0.312,0.289,0.27,0.252
382,0.104,1.617,0.257,0.272,0.256,0.244,0.233,0.223,0.214,0.205
383,0.013,0.372,0.981,0.311,0.298,0.284,0.269,0.256,0.243,0.232
384,0.0,0.005,0.029,0.153,0.407,0.173,0.139,0.125,0.114,0.106
385,0.0,0.002,0.015,0.07,0.199,0.044,0.048,0.046,0.043,0.041
386,0.001,0.009,0.061,0.411,0.731,0.573,0.483,0.435,0.4,0.372
387,0.001,0.014,0.109,0.636,0.92,0.809,0.698,0.631,0.581,0.541
388,0.0,0.002,0.013,0.039,0.044,0.015,0.013,0.012,0.012,0.011
389,0.441,0.297,0.233,0.211,0.197,0.185,0.173,0.163,0.154,0.146
390,0.406,1.136,0.399,0.335,0.295,0.273,0.258,0.245,0.234,0.223
391,1.189,0.258,0.222,0.198,0.19,0.179,0.169,0.158,0.148,0.139
392,0.074,1.011,0.175,0.183,0.169,0.16,0.152,0.145,0.139,0.133
393,0.084,0.969,0.181,0.177,0.165,0.155,0.147,0.14,0.133,0.128
394,0.749,0.238,0.121,0.094,0.077,0.067,0.061,0.057,0.054,0.051
395,0.004,0.131,0.606,0.157,0.165,0.161,0.154,0.147,0.14,0.134
396,0.003,0.174,0.476,0.157,0.149,0.142,0.134,0.128,0.121,0.115
397,0.0,0.004,0.129,0.368,0.153,0.175,0.166,0.156,0.147,0.138
398,0.0,0.003,0.22,0.343,0.168,0.177,0.169,0.159,0.151,0.142
399,0.0,0.002,0.014,0.141,0.335,0.219,0.204,0.188,0.175,0.164
400,0.0,0.001,0.002,0.148,0.206,0.151,0.138,0.128,0.119,0.111
401,0.042,0.03,0.023,0.021,0.02,0.019,0.017,0.016,0.016,0.015
402,0.052,0.031,0.024,0.022,0.021,0.019,0.018,0.017,0.016,0.015
403,1.259,0.248,0.101,0.112,0.103,0.095,0.085,0.076,0.069,0.063
404,0.969,0.099,0.317,0.431,0.465,0.461,0.442,0.419,0.396,0.374
405,0.231,1.253,0.396,0.36,0.331,0.314,0.3,0.287,0.274,0.262
406,1.655,0.321,0.179,0.18,0.168,0.156,0.143,0.131,0.12,0.111
407,0.02,0.202,0.752,0.728,0.688,0.665,0.631,0.596,0.562,0.531
408,1.333,0.361,0.169,0.173,0.159,0.147,0.133,0.121,0.111,0.103
409,1.128,1.358,0.1,0.215,0.258,0.265,0.257,0.245,0.231,0.218
410,0.253,0.515,0.501,0.416,0.389,0.364,0.344,0.326,0.309,0.294
411,0.004,0.045,0.255,0.464,0.578,0.521,0.47,0.432,0.402,0.376
412,1.01,0.395,0.507,0.658,0.699,0.69,0.66,0.626,0.592,0.56
413,0.0,0.004,0.025,0.073,0.105,0.034,0.029,0.026,0.024,0.022
414,0.674,1.49,0.454,0.394,0.346,0.315,0.293,0.275,0.26,0.247
415,0.066,0.013,0.014,0.011,0.01,0.009,0.009,0.008,0.008,0.008
416,0.277,0.086,0.089,0.07,0.065,0.061,0.058,0.055,0.053,0.051
417,0.075,0.72,1.308,1.108,1.068,1.032,0.983,0.931,0.881,0.834
418,0.631,0.005,0.04,0.022,0.02,0.018,0.019,0.019,0.02,0.02
419,0.011,0.12,0.753,1.027,0.887,0.856,0.812,0.764,0.718,0.678
420,1.317,0.647,0.068,0.164,0.198,0.205,0.199,0.189,0.178,0.168
421,0.008,0.082,0.457,0.618,0.613,0.586,0.548,0.512,0.479,0.451
422,0.91,0.581,0.588,0.759,0.805,0.794,0.761,0.722,0.683,0.646
423,0.194,0.512,0.191,0.201,0.187,0.175,0.161,0.149,0.138,0.13
424,0.309,0.058,0.065,0.049,0.045,0.042,0.041,0.039,0.038,0.036
425,0.826,1.12,0.894,0.771,0.717,0.668,0.627,0.589,0.555,0.525
426,0.0,0.006,0.04,0.252,0.578,0.368,0.306,0.274,0.252,0.234
427,2.546,1.073,0.833,0.725,0.677,0.63,0.589,0.552,0.518,0.488
428,0.012,0.28,0.238,0.201,0.187,0.174,0.164,0.155,0.146,0.139
429,0.012,0.126,0.957,1.305,1.122,1.081,1.025,0.964,0.907,0.856
430,0.207,0.421,0.15,0.118,0.102,0.093,0.088,0.084,0.08,0.077
431,0.0,0.0,0.004,0.007,0.041,0.084,0.071,0.065,0.06,0.056
432,0.0,0.001,0.0,0.006,0.063,0.156,0.135,0.123,0.114,0.107
433,0.728,0.143,0.03,0.0,0.002,0.004,0.008,0.011,0.013,0.014
434,0.189,1.278,1.058,0.907,0.845,0.789,0.742,0.699,0.661,0.626
435,0.003,0.036,0.204,0.37,0.462,0.412,0.371,0.341,0.317,0.297
436,0.008,0.084,0.492,0.679,0.678,0.655,0.613,0.572,0.536,0.504
437,0.046,0.611,0.592,0.494,0.46,0.43,0.406,0.384,0.363,0.345
438,0.008,0.082,0.536,0.789,0.687,0.657,0.625,0.589,0.554,0.522
439,1.578,1.376,0.293,0.163,0.104,0.076,0.064,0.057,0.053,0.051
440,0.004,0.037,0.204,0.32,0.367,0.338,0.309,0.286,0.267,0.25
441,0.006,0.062,0.342,0.646,0.845,0.783,0.703,0.644,0.597,0.558
442,0.908,1.81,0.195,0.293,0.33,0.332,0.319,0.302,0.285,0.268
443,0.929,0.308,0.224,0.318,0.347,0.346,0.332,0.315,0.297,0.281
444,0.069,0.029,0.025,0.021,0.02,0.019,0.018,0.017,0.016,0.015
445,0.032,0.327,1.198,1.053,1.009,0.978,0.93,0.879,0.83,0.785
446,0.01,0.082,0.821,1.567,1.311,1.248,1.176,1.103,1.035,0.975
447,3.08,1.478,1.143,0.992,0.923,0.858,0.802,0.751,0.705,0.665
448,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.752,0.893,0.388,0.278,0.225,0.198,0.183,0.172,0.164,0.156
450,1.243,0.727,1.34,1.565,1.608,1.568,1.493,1.413,1.336,1.264
451,1.045,0.64,0.254,0.371,0.408,0.408,0.392,0.372,0.351,0.332
452,0.097,0.015,0.016,0.012,0.011,0.01,0.01,0.01,0.009,0.009
453,0.57,0.017,0.02,0.029,0.03,0.029,0.026,0.024,0.022,0.02
454,0.115,0.967,0.649,0.566,0.532,0.511,0.489,0.466,0.443,0.422
455,0.213,1.636,0.264,0.265,0.248,0.235,0.224,0.213,0.204,0.195
456,1.115,1.535,1.21,1.047,0.973,0.907,0.85,0.798,0.752,0.711
457,0.247,0.524,0.508,0.422,0.394,0.369,0.349,0.33,0.313,0.298
458,0.024,0.289,0.247,0.209,0.194,0.181,0.171,0.161,0.152,0.144
459,0.167,1.931,0.272,0.29,0.276,0.264,0.253,0.242,0.232,0.223
460,0.794,0.678,0.324,0.316,0.29,0.269,0.246,0.227,0.211,0.197
461,0.199,0.025,0.029,0.021,0.019,0.018,0.017,0.017,0.016,0.016
462,0.002,0.01,0.128,0.896,0.343,0.417,0.395,0.371,0.348,0.328
463,0.34,0.259,0.252,0.206,0.192,0.18,0.171,0.162,0.154,0.146
464,0.001,0.002,0.083,0.734,0.374,0.425,0.39,0.362,0.338,0.318
465,0.001,0.012,0.24,0.713,0.287,0.323,0.308,0.29,0.274,0.259
466,0.006,0.06,0.452,1.386,0.839,0.839,0.808,0.764,0.721,0.681
467,2.667,0.449,0.289,0.282,0.265,0.247,0.227,0.209,0.193,0.18
468,0.598,1.831,1.465,1.265,1.177,1.098,1.031,0.97,0.915,0.866
469,0.008,0.081,0.551,0.967,0.762,0.732,0.697,0.657,0.618,0.583
470,0.111,0.007,0.011,0.007,0.006,0.005,0.005,0.005,0.005,0.005
471,0.006,0.062,0.349,0.598,0.744,0.693,0.627,0.577,0.536,0.502
472,0.121,0.714,0.658,0.553,0.517,0.483,0.456,0.431,0.408,0.388
473,0.003,0.021,0.333,0.988,0.387,0.425,0.407,0.385,0.363,0.343
474,0.007,0.074,0.251,0.238,0.226,0.219,0.208,0.196,0.185,0.175
475,0.002,0.007,0.032,0.255,0.877,0.452,0.443,0.414,0.386,0.362
476,0.002,0.001,0.031,0.351,0.789,0.475,0.445,0.412,0.384,0.359
477,0.164,2.664,0.301,0.347,0.34,0.33,0.319,0.307,0.296,0.285
478,0.251,2.735,0.308,0.342,0.332,0.322,0.31,0.299,0.288,0.277
479,0.014,0.337,1.465,0.376,0.379,0.369,0.354,0.337,0.322,0.307
480,0.069,0.013,0.008,0.009,0.009,0.008,0.008,0.007,0.006,0.006
481,1.086,0.127,0.044,0.058,0.055,0.051,0.045,0.039,0.035,0.032
482,0.074,0.294,0.241,0.206,0.191,0.178,0.167,0.157,0.149,0.141
483,1.301,0.119,0.082,0.093,0.091,0.086,0.079,0.072,0.066,0.061
484,1.012,0.269,0.578,0.738,0.779,0.768,0.734,0.696,0.658,0.623
485,0.001,0.026,0.216,0.83,1.156,1.058,0.928,0.842,0.777,0.724
486,0.006,0.064,0.347,0.49,0.52,0.491,0.455,0.423,0.396,0.372
487,0.037,0.016,0.011,0.012,0.011,0.01,0.01,0.009,0.008,0.008
488,0.02,0.202,0.821,0.808,0.759,0.734,0.697,0.657,0.62,0.586
489,0.007,0.232,1.546,0.338,0.361,0.361,0.35,0.336,0.322,0.308
490,3.085,1.025,0.636,0.587,0.54,0.5,0.46,0.426,0.396,0.37
491,0.002,0.003,0.001,0.007,0.028,0.283,0.256,0.235,0.218,0.204
492,1.901,0.36,0.04,0.024,0.049,0.057,0.056,0.053,0.049,0.045
493,0.009,0.094,0.621,0.99,0.813,0.785,0.746,0.702,0.66,0.623
494,0.002,0.049,0.734,0.331,0.276,0.275,0.263,0.249,0.236,0.225
495,5.705,1.615,1.031,0.929,0.85,0.783,0.721,0.667,0.621,0.58
496,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1.061,0.024,0.047,0.062,0.064,0.062,0.058,0.053,0.049,0.045
498,0.608,0.094,0.131,0.098,0.091,0.086,0.083,0.08,0.077,0.074
499,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.677,1.513,0.463,0.402,0.352,0.321,0.298,0.28,0.265,0.251
501,0.011,0.113,0.866,1.299,1.081,1.042,0.989,0.93,0.875,0.825
502,0.143,0.166,0.149,0.124,0.115,0.107,0.101,0.096,0.091,0.087
503,1.152,0.117,0.065,0.076,0.073,0.069,0.062,0.056,0.051,0.047
504,0.01,0.101,0.546,0.694,0.648,0.623,0.588,0.551,0.518,0.488
505,0.036,0.888,0.511,0.336,0.297,0.275,0.257,0.243,0.23,0.219
506,0.2461635341428587,7.181753291111144,2.882872053978672,3.0789609531748092,2.553214230823908,2.2974541733748723,2.1193379913578547,1.9822454942048235,1.8683836548290027,1.7701573276739735
507,0.44056293659892326,10.984495232806424,1.9309459074352633,2.3596460442682297,2.206540655444331,2.0797610185137976,1.966365644038513,1.8668827294822614,1.777373523823576,1.696063577268829
508,0.035091176480845476,0.08787462912703492,0.19985388277856364,1.0940980469575754,4.926134066246381,2.5608914665296334,2.530378224332049,2.350557823801654,2.1876555917450276,2.047102888694783
509,0.02462373508033403,0.03340202260175898,0.11829664017951003,1.2819446735454756,5.289460857863438,2.4451526448072887,2.474730123825803,2.3213771511145116,2.16932160302616,2.034263672549785
510,0.023996765669769195,0.061349647623483064,0.1894790622060885,1.4929379132016918,5.155924543028397,2.489348779207187,2.4652146552542002,2.3092937277325976,2.1586981726391556,2.0252819833646636
511,0.01721916132398239,0.019576708397711327,0.19410570288200876,2.483588525937188,3.7255775774254594,2.954372469274403,2.5726619783718974,2.349138528538789,2.1766657679100794,2.034120840873527
512,0.013447879858563666,0.044724843406961715,0.3339423848483949,3.7870106264556735,2.610124978562894,2.949787815094721,2.553509753907513,2.331679561499211,2.1618657026102075,2.0216336782182505
513,0.008239199970882623,0.012412511013067826,0.5643112941956742,5.675020319485927,1.8145469061662771,2.481023958067542,2.388974076143713,2.243407748436716,2.105368319897006,1.9817147892078464
514,1.056487739233027,15.538188930695336,1.5855874583859848,1.8505965296426719,1.8284879265690122,1.7858402919286698,1.731125032411423,1.673538212688204,1.6153235438826232,1.5581302617779624
515,1.5398949678604725,16.49578125513778,1.6114235476888656,1.813677381310569,1.786565053837027,1.742706484972714,1.6901895746924231,1.6351662400778608,1.5797628548138742,1.5253840929657532
516,2.583479688053267,12.420288811338972,2.405770972923205,2.3775430569065783,2.176888021697405,2.0261306485174035,1.9024479055976184,1.798868586634618,1.7089566066702524,1.629343066777851
517,4.820406356025166,7.126248640173784,3.799495806662685,3.0116061855438496,2.5388484817193895,2.2616897593301877,2.06868752302874,1.9215650752116074,1.8026228901917634,1.7027398763548556
518,8.097307661483214,4.409193502293147,3.9678629239131213,3.0625938271235578,2.568919626578468,2.2799218617225714,2.0780976998995464,1.9256818403904454,1.803295297463207,1.701154903655287
519,11.368653764171713,3.3880912611677316,3.471785499823333,2.872843456756722,2.4690638316654123,2.212547404686149,2.028498466536192,1.8858456797572767,1.7697555177281261,1.6720689349038576
520,19.55563051083697,1.2451770443712054,1.4280747000202028,1.3937315170958502,1.3291810226718173,1.270544615746113,1.2181452905448382,1.1701370573808332,1.1260051729471088,1.0852652870726718
521,21.783579611320082,1.1168821451371531,1.2877608771756845,1.267366359639693,1.2222918044938222,1.1794745695422488,1.1386380933895317,1.100348442256911,1.064235296308949,1.030187927955505
522,16.79647116013246,1.6173458037750237,1.926347682977679,1.8042570675657545,1.6717973507852515,1.5650439020502194,1.4755406083474392,1.399166560320227,1.3323704572118615,1.2731006073551532
523,12.930592705605543,2.2021102437563718,2.4814369477075355,2.1665076918872166,1.9250528805530314,1.7533720946585298,1.6241954439941062,1.519779228334004,1.4325644481833189,1.3578955982365604
524,10.39433163672547,2.801937788859502,2.932932693134261,2.3984202903979974,2.068620124849255,1.8547228791419825,1.6991891094306117,1.578515979560051,1.4801995690864063,1.397532292460772
525,8.418170498740626,3.5010090692728775,3.2966389364786495,2.546011873879614,2.1523582837462785,1.9096352381620676,1.7407071718718645,1.6111742948183767,1.5068407293086012,1.419851370621919
526,6.832335301072867,4.321307371622105,3.5251029464988934,2.618794151882405,2.1904420481838733,1.9355322874323964,1.758605726433563,1.624966268995234,1.5180329425227441,1.4292535148074264
527,5.3359329132111855,5.568124485149843,3.544252382864956,2.621839004818139,2.1914347176403464,1.9353442877844274,1.760048721192427,1.6268795451050242,1.5201833458033003,1.4315129881218736
528,18.66859798559398,1.4257386451698923,1.572678316704025,1.5005662311564814,1.4125553574866465,1.3375378659755592,1.2723432088186277,1.2148709385982308,1.1634354329245273,1.1169582800989173
529,0.00991359821667412,0.17145199747856,3.1924343605587446,4.385031089196566,2.5836926255467736,2.4554794198626593,2.2874416746118658,2.1439161854789663,2.017878913550059,1.9062085876147268
530,0.011832889405953633,0.3454955555804387,7.058520943395931,1.8350938436615536,2.2815105292930338,2.2814495519872726,2.1784877004147565,2.0677117299182477,1.9608777649707276,1.861602924387379
531,0.019771571182820177,0.6137404203842136,8.371029921573093,1.7439030058144425,2.076052672331286,2.1251888458579233,2.067557338650417,1.9853981805878909,1.897344602264605,1.8109797726947434
532,0.034834602093592675,0.9782761121988635,9.444053129572293,1.6951682073799363,1.9502260131430882,2.008829819295539,1.9746748357547634,1.9114534266054186,1.8376346087517577,1.7619189766862218
533,0.05394561113613253,1.5502177446185035,8.86760884860616,1.9978030797936952,2.099667373917817,2.0786822287691944,2.0069683472872297,1.924950818628864,1.8414146059892589,1.7605632292433444
534,0.08462874393451138,2.2953603543612346,7.896246707333283,2.379581415848139,2.2806307613765164,2.1690711365439914,2.0546033806352972,1.950327586739415,1.85453175316341,1.7666429122183052
535,0.12278813536657143,3.15763063268734,7.193948748549846,2.6465405562693523,2.38850448723538,2.2168667450582844,2.075906594879094,1.958238068882349,1.8553469754929819,1.7636222222923543
536,0.6571554426551969,14.620823025165585,1.5225168773876212,1.8756602985969941,1.8649085858259353,1.825502290950699,1.770564041000981,1.7110647045866567,1.6502987750911802,1.5903834225875
537,18.036229314215145,1.4785154251975527,1.6236027659726748,1.5427468752795117,1.4461593561087402,1.364877416927644,1.295442303470953,1.234617973623204,1.180549409004922,1.1319606568357348
538,18.2999230817122,1.4199889345740817,1.578610314948062,1.510135300121714,1.4211321313557086,1.3455033292722194,1.2794670335309448,1.2214090092330239,1.1694897810062175,1.1225920124925284
539,18.20952070988761,1.4734132184906752,1.6155135512755623,1.5348792051893212,1.4396800415072877,1.3594940142646992,1.2906890095162025,1.230418472529782,1.176799615636244,1.1285835693929362
540,0.004523554076449034,0.11785618438561048,2.1773676564507225,5.250000568689714,2.3264735224531696,2.405959406537257,2.282041219110252,2.151250364744489,2.0290290300174454,1.918142563821153
541,19.639553001009574,1.318489522137278,1.4770863840660808,1.424364946452115,1.3517847900839572,1.2875163754047536,1.230987461259598,1.1799322201880378,1.1334938457538595,1.090993549348347
542,2.260116112474443,9.141777347371052,2.798847036339455,2.501486877679148,2.255468063814375,2.105821600208232,1.9947051665854882,1.8976576418971438,1.8097777212745507,1.7293353631361443
543,1.8211093739083655,8.391411448045242,2.9050699095917882,2.535630192117247,2.272494197515066,2.1232594914106637,2.0146430598455582,1.918499387671801,1.8304361605870867,1.749201606826001
544,1.1351245511118448,10.26277769205282,2.1385838215478055,2.158971268653151,2.05768253501026,1.9903788241374982,1.9296302907080218,1.8624938798683672,1.7927038816576792,1.7233501694908646
545,0.002337701610490531,0.07872130741793167,0.5534987765525314,1.9826022513640125,1.7585229766496457,2.3003602456112984,2.0456640496275944,1.8643160222486979,1.7236017129493257,1.6078098845928352
546,0.0234204513361514,0.13777318935388627,0.7213877636248025,1.932722887484215,1.8143807745222114,2.208623870876696,2.0147989426609536,1.8476183513251045,1.7126600773072227,1.5999142104655477
547,0.007100817326456311,0.0744135587336582,0.4519795349786598,1.6296502723007775,2.028090198408913,2.3772353655054212,2.0632759561971263,1.8738114137217685,1.7298669713401786,1.6123589825345717
548,0.01255189009974493,0.07520197068621481,0.38290123628396844,1.274096932498509,2.44697757934905,2.3257675915013336,2.065822468930676,1.8766530655634721,1.7322040405414403,1.6142497894757348
549,0.007077198946144635,0.029893362629881494,0.3115315794267098,1.4633115399538634,2.0648354953878814,2.587079824465388,2.0841154232049464,1.8845941498466714,1.7368683208144995,1.6173862642023487
550,0.00010091872561675054,0.06990058622315264,1.4612578981884843,5.910195346519692,2.0348783575567193,2.3403566478921105,2.2720248432238623,2.156749482438741,2.0391177397993796,1.9292682785888278
551,32.950111414920265,0.5842347128186299,0.7170600189008791,0.7437639746776931,0.7509318230911272,0.7534368078363886,0.7533957122169418,0.7505117831253543,0.7454990803010119,0.7388555627162819
552,0.0008859020581381213,0.2373252962641833,2.0831080978444163,2.001745377387708,2.181355006295761,2.0930310307130395,1.999977711572903,1.8802202913361343,1.7668494329421662,1.6645336769782628
553,0.05543361055352034,0.3514175944128682,1.5218239048116868,2.5852356915984083,1.9630773102244368,2.0689537587410762,1.9925015203219982,1.8782159532169416,1.7665391456143178,1.664817876271578
554,0.00057680219680178,0.25218596842803076,2.4852926117678584,1.5035096389978857,2.0616761571035647,2.1028405241523647,2.0194237720409385,1.8956269384337774,1.7786400604929438,1.673737517782803
555,0.007608927921347144,0.10814838235188273,1.076911518261803,1.9931691409357788,1.7571586973723226,2.112577432073814,1.981643392067541,1.8292182954371627,1.700488079454632,1.5910833425833353
556,0.02732511791949696,0.09518422186874625,0.33217669004462763,0.8337746676888078,3.21421206520954,2.0855590052134576,2.0307726198170597,1.8636574101820442,1.7255117833295983,1.6101680813629944
557,2.1816224783185865,15.573319340111127,1.641792002729346,1.631553366460516,1.5572790039133924,1.4855589822150819,1.421146658757128,1.3614130854181945,1.3062065006373451,1.2551768355468647
558,2.0402438222000265,16.269349218796354,1.5124655862134608,1.5255925077898869,1.471785097524553,1.414957978716346,1.3615255556630272,1.3101537073055012,1.2614515034320757,1.2155809013867465
559,0.02234134980028192,0.14430265365624795,0.9426195178840033,4.540503944099476,1.6097794062670079,1.8369138975748358,1.8462561685027865,1.7793910151670873,1.6940304500810974,1.6081745201847104
560,0.022524563584445382,0.14382963044107483,0.9050908787648682,4.517765968009424,1.650608778805592,1.8769094668843886,1.8798025553230628,1.8080076005760575,1.7192332175741039,1.6308964832063855
561,39.81503111818308,0.6402997005446089,0.8597904015332615,0.9224232371740919,0.9439419696204138,0.9575836557540989,0.9643528777911834,0.9664137650792035,0.9645138401581657,0.9594772956199227
562,28.20817882892501,0.6800812910035813,0.84337278010983,0.8765602762961218,0.8793278074546039,0.8772039219093055,0.8706504223412642,0.8616552212296231,0.8506556010487665,0.8382126565663247
563,0.05137484511491772,0.3314756896019982,1.5627424539370902,2.6242895539416167,2.070016630042728,2.068316162307531,1.9795917176551507,1.8666586994507388,1.757251170014339,1.6573734434494225
564,34.91892910421192,0.5875823300172995,0.7526925624126085,0.7870243689421367,0.7984517017651014,0.8040201954651629,0.8063179631854127,0.8050562447723908,0.8011034860636439,0.7950770326565972
565,8.193240323850938,2.2530448471318887,2.925589100236754,2.3441937744693946,2.015309879770506,1.814937223459764,1.6751374415405926,1.565241819705614,1.4743551279552813,1.3967129253774444
566,11.19490078937673,2.050388759551865,3.190636919514718,2.7108604995013343,2.3835783639803516,2.1768313416010456,2.0281504063487765,1.9076861578337454,1.8054458116539305,1.7162930850399543
567,0.6541465512977038,4.902593071417999,3.264866954553266,2.585380820008315,2.3002991838210227,2.192165505373135,2.1097160747637727,2.021491491896104,1.9321334856865233,1.845572615877154
568,0.25853166876051636,3.812189325139843,1.975763340397248,2.117374519654794,1.8739545432052918,1.7992649451905633,1.7370787981775186,1.6648573435814584,1.5897759507753928,1.5165836497988008
569,0.06560908181019902,0.5006862748596219,1.636137024288461,1.9495437348558189,1.9855626037300804,2.1286197725173763,2.034220183290389,1.9056772888651148,1.7858049947624828,1.679099155438912
570,0.04585647188814419,0.3523830418226887,1.8123831565589692,1.1939339761473193,1.869420749282426,2.0595959266402124,1.9409654050692473,1.8033448697544068,1.6823156727751183,1.5774516958035487
571,0.017227385194469723,0.02577434854962902,0.4313853696001158,1.4606476390210568,3.3240626992482767,3.2803540519483527,2.6578442542496354,2.405062600214356,2.2183467547704003,2.0670374639489895
572,0.008594134782619294,0.031362311986247504,0.3446614298188993,1.3523870697310332,2.1418182317089958,2.6694340315963823,2.0815067595110817,1.881122775528626,1.7337667414992792,1.6147125496107226
573,0.009380475286758706,0.06291010521790975,0.9366170378934434,5.822083852714273,1.9437956079441343,2.398433403402961,2.324513241776609,2.1975739083116035,2.0711750687575297,1.955070507122265
574,0.6918477045870439,7.015092471609134,2.653187476914667,2.448352722257251,2.2340364817287903,2.132510951220303,2.05429377181027,1.971371190789316,1.8876636433598266,1.8063580056419846
575,3.585465478073177,7.732686486836351,3.087068528720224,2.4478713880922895,2.0876082060854046,1.8638821024543208,1.7051317003141433,1.583003752217034,1.4838895284183893,1.4006711364546416
576,4.301273104414153,6.268395189442359,3.3743875227304123,2.54352244267171,2.138116813875042,1.895506758479093,1.7287210562246842,1.60129904469983,1.4986427623295737,1.4129092632903029
577,4.8799528475739535,5.345710045718559,3.4893543787883665,2.5721210017816802,2.1511677632985715,1.9044550638750741,1.7343703025009627,1.6056270145929636,1.5022148835154658,1.4159886950278298
578,5.202448235932618,4.907869330125754,3.4820702873851572,2.5644949301150937,2.145407031801572,1.8996413701560826,1.7322418462599165,1.6047257037107805,1.5020773731105532,1.4163394417793118
579,5.504837880880312,4.497245503451405,3.461292433550649,2.550143118794289,2.135205176686975,1.8936931224966214,1.727501098261713,1.6014391883595984,1.499866295245518,1.4149054814812962
