,no,pt_no,region,temp_I,sekisan_I
2586,cv_no2586,"[1283, 928, 219, 5006]",12,0.0,0.0
2587,cv_no2587,"[3145, 3114, 4193, 4961]",12,0.0,0.0
2588,cv_no2588,"[1403, 1469, 4687, 4947]",12,0.0,0.0
2589,cv_no2589,"[2237, 4686, 2171, 4948]",12,0.0,0.0
2590,cv_no2590,"[1990, 1851, 1852, 4393]",12,0.0,0.0
2591,cv_no2591,"[371, 2179, 2342, 2312]",12,0.0,0.0
2592,cv_no2592,"[4361, 4636, 3961, 4718]",12,0.0,0.0
2593,cv_no2593,"[2214, 2305, 2188, 5042]",12,0.0,0.0
2594,cv_no2594,"[2610, 2767, 2592, 4374]",12,0.0,0.0
2595,cv_no2595,"[2630, 2626, 2631, 4391]",12,0.0,0.0
2596,cv_no2596,"[3119, 3154, 3525, 4192]",12,0.0,0.0
2597,cv_no2597,"[3617, 4553, 3924, 4615]",12,0.0,0.0
2598,cv_no2598,"[3571, 3769, 3667, 3789]",12,0.0,0.0
2599,cv_no2599,"[974, 1115, 4081, 5008]",12,0.0,0.0
2600,cv_no2600,"[1154, 1155, 1159, 4127]",12,0.0,0.0
2601,cv_no2601,"[709, 4406, 3584, 4991]",12,0.0,0.0
2602,cv_no2602,"[1568, 1583, 1595, 4609]",12,0.0,0.0
2603,cv_no2603,"[2121, 2120, 2259, 4194]",12,0.0,0.0
2604,cv_no2604,"[1572, 1963, 296, 1874]",12,0.0,0.0
2605,cv_no2605,"[719, 660, 714, 3600]",12,0.0,0.0
2606,cv_no2606,"[3668, 4658, 4326, 4825]",12,0.0,0.0
2607,cv_no2607,"[3679, 3977, 3786, 4818]",12,0.0,0.0
2608,cv_no2608,"[3597, 4703, 4175, 4931]",12,0.0,0.0
2609,cv_no2609,"[3677, 3895, 4479, 5067]",12,0.0,0.0
2610,cv_no2610,"[2012, 323, 1622, 1647]",12,0.0,0.0
2611,cv_no2611,"[2645, 2608, 4336, 4976]",12,0.0,0.0
2612,cv_no2612,"[1433, 1434, 1563, 4090]",12,0.0,0.0
2613,cv_no2613,"[1467, 1626, 4011, 4981]",12,0.0,0.0
2614,cv_no2614,"[1609, 1629, 1587, 4243]",12,0.0,0.0
2615,cv_no2615,"[2593, 493, 2653, 4515]",12,0.0,0.0
2616,cv_no2616,"[1178, 1271, 1098, 4648]",12,0.0,0.0
2617,cv_no2617,"[1016, 1017, 1015, 4574]",12,0.0,0.0
2618,cv_no2618,"[2462, 468, 2644, 2749]",12,0.0,0.0
2619,cv_no2619,"[4005, 4521, 3642, 5067]",12,0.0,0.0
2620,cv_no2620,"[825, 839, 4349, 4930]",12,0.0,0.0
2621,cv_no2621,"[3617, 3888, 4898, 4909]",12,0.0,0.0
2622,cv_no2622,"[4087, 3674, 4685, 4791]",12,0.0,0.0
2623,cv_no2623,"[392, 2405, 2281, 2399]",12,0.0,0.0
2624,cv_no2624,"[4021, 4779, 3695, 5063]",12,0.0,0.0
2625,cv_no2625,"[3007, 3144, 4193, 4590]",12,0.0,0.0
2626,cv_no2626,"[2154, 2279, 4292, 4554]",12,0.0,0.0
2627,cv_no2627,"[3431, 3406, 3503, 4502]",12,0.0,0.0
2628,cv_no2628,"[4011, 3653, 4786, 4964]",12,0.0,0.0
2629,cv_no2629,"[4267, 3707, 4645, 4943]",12,0.0,0.0
2630,cv_no2630,"[4087, 4685, 4058, 4873]",12,0.0,0.0
2631,cv_no2631,"[3562, 4998, 4095, 5057]",12,0.0,0.0
2632,cv_no2632,"[3665, 4457, 4134, 4513]",12,0.0,0.0
2633,cv_no2633,"[1991, 4228, 1899, 4882]",12,0.0,0.0
2634,cv_no2634,"[1664, 1641, 1618, 4100]",12,0.0,0.0
2635,cv_no2635,"[988, 113, 1204, 650]",12,0.0,0.0
2636,cv_no2636,"[1025, 4215, 1028, 4500]",12,0.0,0.0
2637,cv_no2637,"[1499, 4126, 1712, 5017]",12,0.0,0.0
2638,cv_no2638,"[3627, 3738, 4201, 4556]",12,0.0,0.0
2639,cv_no2639,"[3709, 4219, 4207, 5023]",12,0.0,0.0
2640,cv_no2640,"[3452, 585, 3167, 3174]",12,0.0,0.0
2641,cv_no2641,"[2875, 2995, 3091, 5026]",12,0.0,0.0
2642,cv_no2642,"[2081, 2073, 2274, 4694]",12,0.0,0.0
2643,cv_no2643,"[1812, 2005, 1804, 4693]",12,0.0,0.0
2644,cv_no2644,"[1931, 1956, 1832, 4808]",12,0.0,0.0
2645,cv_no2645,"[317, 1653, 1966, 1849]",12,0.0,0.0
2646,cv_no2646,"[498, 4039, 497, 4397]",12,0.0,0.0
2647,cv_no2647,"[1229, 4178, 1146, 4413]",12,0.0,0.0
2648,cv_no2648,"[3603, 4068, 4661, 4871]",12,0.0,0.0
2649,cv_no2649,"[3214, 3195, 3165, 5012]",12,0.0,0.0
2650,cv_no2650,"[3753, 4329, 4373, 4858]",12,0.0,0.0
2651,cv_no2651,"[1441, 1436, 1348, 4422]",12,0.0,0.0
2652,cv_no2652,"[1601, 1571, 4141, 4859]",12,0.0,0.0
2653,cv_no2653,"[3739, 4185, 4343, 4804]",12,0.0,0.0
2654,cv_no2654,"[3349, 3490, 3518, 4429]",12,0.0,0.0
2655,cv_no2655,"[1640, 4011, 1681, 4764]",12,0.0,0.0
2656,cv_no2656,"[3613, 3890, 4416, 4962]",12,0.0,0.0
2657,cv_no2657,"[2758, 4356, 2578, 5023]",12,0.0,0.0
2658,cv_no2658,"[3648, 4129, 4754, 5018]",12,0.0,0.0
2659,cv_no2659,"[839, 811, 4049, 4497]",12,0.0,0.0
2660,cv_no2660,"[1117, 1116, 1106, 4233]",12,0.0,0.0
2661,cv_no2661,"[3514, 3465, 3502, 4510]",12,0.0,0.0
2662,cv_no2662,"[3729, 4581, 1040, 4857]",12,0.0,0.0
2663,cv_no2663,"[627, 3623, 793, 4551]",12,0.0,0.0
2664,cv_no2664,"[3613, 4453, 3890, 4962]",12,0.0,0.0
2665,cv_no2665,"[2557, 2536, 2558, 4431]",12,0.0,0.0
2666,cv_no2666,"[1875, 3949, 1912, 5050]",12,0.0,0.0
2667,cv_no2667,"[1444, 1506, 1518, 4226]",12,0.0,0.0
2668,cv_no2668,"[1773, 4275, 4908, 5045]",12,0.0,0.0
2669,cv_no2669,"[3525, 3154, 3553, 4192]",12,0.0,0.0
2670,cv_no2670,"[719, 714, 710, 3600]",12,0.0,0.0
2671,cv_no2671,"[4663, 4849, 4321, 4970]",12,0.0,0.0
2672,cv_no2672,"[2923, 2948, 2947, 4461]",12,0.0,0.0
2673,cv_no2673,"[3537, 3481, 3528, 4272]",12,0.0,0.0
2674,cv_no2674,"[3215, 3184, 4008, 4881]",12,0.0,0.0
2675,cv_no2675,"[1757, 1772, 1750, 4552]",12,0.0,0.0
2676,cv_no2676,"[3624, 4416, 3890, 5003]",12,0.0,0.0
2677,cv_no2677,"[2389, 2437, 2408, 4470]",12,0.0,0.0
2678,cv_no2678,"[1119, 967, 1249, 4150]",12,0.0,0.0
2679,cv_no2679,"[3888, 4473, 3648, 5018]",12,0.0,0.0
2680,cv_no2680,"[1792, 1774, 1501, 4319]",12,0.0,0.0
2681,cv_no2681,"[1593, 2043, 294, 1809]",12,0.0,0.0
2682,cv_no2682,"[3854, 4499, 4024, 4959]",12,0.0,0.0
2683,cv_no2683,"[2458, 2243, 404, 2483]",12,0.0,0.0
2684,cv_no2684,"[3770, 3771, 919, 5027]",12,0.0,0.0
2685,cv_no2685,"[1620, 1325, 1667, 1547]",12,0.0,0.0
2686,cv_no2686,"[1507, 1313, 1305, 4443]",12,0.0,0.0
2687,cv_no2687,"[1064, 4089, 1065, 4482]",12,0.0,0.0
2688,cv_no2688,"[1573, 4198, 1604, 4490]",12,0.0,0.0
2689,cv_no2689,"[2355, 2372, 2342, 4360]",12,0.0,0.0
2690,cv_no2690,"[1735, 1780, 1972, 4439]",12,0.0,0.0
2691,cv_no2691,"[1984, 4378, 1841, 4938]",12,0.0,0.0
2692,cv_no2692,"[2811, 2720, 2694, 4708]",12,0.0,0.0
2693,cv_no2693,"[4110, 4313, 634, 4330]",12,0.0,0.0
2694,cv_no2694,"[1330, 1318, 1336, 4293]",12,0.0,0.0
2695,cv_no2695,"[1292, 658, 667, 4423]",12,0.0,0.0
2696,cv_no2696,"[2906, 2905, 2904, 4267]",12,0.0,0.0
2697,cv_no2697,"[1688, 336, 1708, 1974]",12,0.0,0.0
2698,cv_no2698,"[1272, 4482, 3735, 5041]",12,0.0,0.0
2699,cv_no2699,"[2237, 2071, 2294, 4191]",12,0.0,0.0
2700,cv_no2700,"[1303, 1525, 1469, 4190]",12,0.0,0.0
2701,cv_no2701,"[3634, 4341, 4086, 5004]",12,0.0,0.0
2702,cv_no2702,"[3650, 4007, 4340, 4628]",12,0.0,0.0
2703,cv_no2703,"[2023, 4364, 363, 4925]",12,0.0,0.0
2704,cv_no2704,"[655, 724, 120, 959]",12,0.0,0.0
2705,cv_no2705,"[1321, 1308, 1316, 4197]",12,0.0,0.0
2706,cv_no2706,"[1944, 2007, 2010, 4297]",12,0.0,0.0
2707,cv_no2707,"[522, 3197, 3164, 2887]",12,0.0,0.0
2708,cv_no2708,"[2381, 2360, 2349, 4118]",12,0.0,0.0
2709,cv_no2709,"[3199, 3200, 3190, 4129]",12,0.0,0.0
2710,cv_no2710,"[2233, 2232, 2234, 3961]",12,0.0,0.0
2711,cv_no2711,"[797, 880, 789, 4591]",12,0.0,0.0
2712,cv_no2712,"[3138, 3117, 3139, 4181]",12,0.0,0.0
2713,cv_no2713,"[3683, 3845, 4610, 4824]",12,0.0,0.0
2714,cv_no2714,"[1169, 3902, 986, 4954]",12,0.0,0.0
2715,cv_no2715,"[3226, 3195, 3167, 4757]",12,0.0,0.0
2716,cv_no2716,"[2335, 2192, 2303, 4993]",12,0.0,0.0
2717,cv_no2717,"[2222, 2335, 4691, 4993]",12,0.0,0.0
2718,cv_no2718,"[3749, 3979, 4459, 4837]",12,0.0,0.0
2719,cv_no2719,"[759, 677, 92, 633]",12,0.0,0.0
2720,cv_no2720,"[4118, 4708, 3727, 4777]",12,0.0,0.0
2721,cv_no2721,"[3708, 4326, 4474, 4658]",12,0.0,0.0
2722,cv_no2722,"[1681, 1626, 1646, 4981]",12,0.0,0.0
2723,cv_no2723,"[2514, 2548, 2614, 4666]",12,0.0,0.0
2724,cv_no2724,"[3198, 4042, 3164, 4758]",12,0.0,0.0
2725,cv_no2725,"[405, 2138, 2243, 2458]",12,0.0,0.0
2726,cv_no2726,"[3672, 4273, 4184, 4716]",12,0.0,0.0
2727,cv_no2727,"[2506, 2568, 2556, 4155]",12,0.0,0.0
2728,cv_no2728,"[3456, 4437, 3480, 5024]",12,0.0,0.0
2729,cv_no2729,"[3365, 3367, 3433, 4681]",12,0.0,0.0
2730,cv_no2730,"[2820, 2387, 2439, 4282]",12,0.0,0.0
2731,cv_no2731,"[2651, 2689, 2647, 4669]",12,0.0,0.0
2732,cv_no2732,"[936, 926, 748, 4182]",12,0.0,0.0
2733,cv_no2733,"[1110, 4575, 4482, 4832]",12,0.0,0.0
2734,cv_no2734,"[1321, 4348, 1482, 4780]",12,0.0,0.0
2735,cv_no2735,"[2089, 4347, 2250, 4782]",12,0.0,0.0
2736,cv_no2736,"[4183, 4277, 3671, 4715]",12,0.0,0.0
2737,cv_no2737,"[3833, 4233, 3635, 4661]",12,0.0,0.0
2738,cv_no2738,"[2019, 2008, 1984, 4028]",12,0.0,0.0
2739,cv_no2739,"[1398, 4359, 1397, 4601]",12,0.0,0.0
2740,cv_no2740,"[2773, 2550, 488, 2620]",12,0.0,0.0
2741,cv_no2741,"[775, 868, 844, 5059]",12,0.0,0.0
2742,cv_no2742,"[3694, 4633, 4091, 4739]",12,0.0,0.0
2743,cv_no2743,"[1147, 1149, 1148, 3991]",12,0.0,0.0
2744,cv_no2744,"[4141, 4508, 1946, 4775]",12,0.0,0.0
2745,cv_no2745,"[2790, 4195, 2737, 4528]",12,0.0,0.0
2746,cv_no2746,"[2405, 2402, 2406, 4387]",12,0.0,0.0
2747,cv_no2747,"[3101, 3995, 2852, 5026]",12,0.0,0.0
2748,cv_no2748,"[1683, 267, 1347, 1509]",12,0.0,0.0
2749,cv_no2749,"[531, 3051, 2890, 3228]",12,0.0,0.0
2750,cv_no2750,"[3866, 3566, 4365, 4555]",12,0.0,0.0
2751,cv_no2751,"[1230, 4286, 1131, 4514]",12,0.0,0.0
2752,cv_no2752,"[3068, 2856, 4146, 4696]",12,0.0,0.0
2753,cv_no2753,"[4218, 4564, 4305, 4997]",12,0.0,0.0
2754,cv_no2754,"[1640, 1664, 1673, 4765]",12,0.0,0.0
2755,cv_no2755,"[4095, 4998, 3776, 5057]",12,0.0,0.0
2756,cv_no2756,"[2714, 4633, 2798, 4739]",12,0.0,0.0
2757,cv_no2757,"[3642, 4632, 3895, 5067]",12,0.0,0.0
2758,cv_no2758,"[1944, 4314, 1927, 4910]",12,0.0,0.0
2759,cv_no2759,"[1709, 4077, 1688, 4612]",12,0.0,0.0
2760,cv_no2760,"[3785, 4147, 4363, 5013]",12,0.0,0.0
2761,cv_no2761,"[3856, 4347, 4214, 4583]",12,0.0,0.0
2762,cv_no2762,"[2796, 2762, 5000, 5013]",12,0.0,0.0
2763,cv_no2763,"[3880, 3642, 4521, 5067]",12,0.0,0.0
2764,cv_no2764,"[3276, 4878, 4120, 5039]",12,0.0,0.0
2765,cv_no2765,"[3833, 4606, 3948, 4914]",12,0.0,0.0
2766,cv_no2766,"[2579, 2587, 2780, 4444]",12,0.0,0.0
2767,cv_no2767,"[2430, 2426, 2447, 4784]",12,0.0,0.0
2768,cv_no2768,"[3085, 2863, 3012, 4412]",12,0.0,0.0
2769,cv_no2769,"[3672, 4184, 4273, 4722]",12,0.0,0.0
2770,cv_no2770,"[2908, 2892, 2962, 4351]",12,0.0,0.0
2771,cv_no2771,"[2382, 2359, 4078, 4797]",12,0.0,0.0
2772,cv_no2772,"[3654, 4337, 4318, 4656]",12,0.0,0.0
2773,cv_no2773,"[4062, 4344, 3703, 4963]",12,0.0,0.0
2774,cv_no2774,"[3193, 3195, 3194, 4635]",12,0.0,0.0
2775,cv_no2775,"[751, 3582, 3965, 4813]",12,0.0,0.0
2776,cv_no2776,"[3643, 3894, 4599, 4901]",12,0.0,0.0
2777,cv_no2777,"[3535, 3451, 3345, 4129]",12,0.0,0.0
2778,cv_no2778,"[2094, 2562, 416, 2222]",12,0.0,0.0
2779,cv_no2779,"[3735, 3578, 4137, 4138]",12,0.0,0.0
2780,cv_no2780,"[1567, 241, 1310, 1591]",12,0.0,0.0
2781,cv_no2781,"[3533, 3532, 3359, 4038]",12,0.0,0.0
2782,cv_no2782,"[3060, 2981, 2945, 4071]",12,0.0,0.0
2783,cv_no2783,"[2599, 2821, 2386, 2438]",12,0.0,0.0
2784,cv_no2784,"[3880, 4521, 4005, 5067]",12,0.0,0.0
2785,cv_no2785,"[3671, 4277, 4183, 4721]",12,0.0,0.0
2786,cv_no2786,"[2394, 2423, 2435, 4402]",12,0.0,0.0
2787,cv_no2787,"[3679, 4101, 3902, 4818]",12,0.0,0.0
2788,cv_no2788,"[2419, 2390, 382, 2268]",12,0.0,0.0
2789,cv_no2789,"[3677, 4792, 4116, 5067]",12,0.0,0.0
2790,cv_no2790,"[3230, 3261, 3252, 4087]",12,0.0,0.0
2791,cv_no2791,"[1557, 1373, 1374, 4001]",12,0.0,0.0
2792,cv_no2792,"[2286, 2327, 2138, 4236]",12,0.0,0.0
2793,cv_no2793,"[1622, 1647, 1635, 4117]",12,0.0,0.0
2794,cv_no2794,"[2447, 2437, 2389, 4470]",12,0.0,0.0
2795,cv_no2795,"[994, 995, 4201, 4556]",12,0.0,0.0
2796,cv_no2796,"[3918, 4754, 4129, 5018]",12,0.0,0.0
2797,cv_no2797,"[421, 2528, 2239, 2508]",12,0.0,0.0
2798,cv_no2798,"[3913, 4644, 3741, 4994]",12,0.0,0.0
2799,cv_no2799,"[369, 2271, 2068, 4769]",12,0.0,0.0
2800,cv_no2800,"[2533, 2532, 2535, 4431]",12,0.0,0.0
2801,cv_no2801,"[1109, 4137, 1203, 4482]",12,0.0,0.0
2802,cv_no2802,"[1227, 4653, 1083, 4883]",12,0.0,0.0
2803,cv_no2803,"[4005, 1760, 4792, 5009]",12,0.0,0.0
2804,cv_no2804,"[2697, 2664, 2665, 4363]",12,0.0,0.0
2805,cv_no2805,"[2538, 4801, 2539, 5047]",12,0.0,0.0
2806,cv_no2806,"[3659, 4092, 4351, 4684]",12,0.0,0.0
2807,cv_no2807,"[4237, 4896, 3773, 4927]",12,0.0,0.0
2808,cv_no2808,"[4002, 3649, 4462, 4840]",12,0.0,0.0
2809,cv_no2809,"[3628, 4879, 4322, 4937]",12,0.0,0.0
2810,cv_no2810,"[2257, 2155, 2156, 4595]",12,0.0,0.0
2811,cv_no2811,"[629, 636, 4174, 4980]",12,0.0,0.0
2812,cv_no2812,"[1121, 3948, 1122, 4956]",12,0.0,0.0
2813,cv_no2813,"[2951, 4135, 4768, 4971]",12,0.0,0.0
2814,cv_no2814,"[3827, 4381, 4190, 4687]",12,0.0,0.0
2815,cv_no2815,"[1423, 1488, 1391, 4094]",12,0.0,0.0
2816,cv_no2816,"[3127, 3117, 564, 3494]",12,0.0,0.0
2817,cv_no2817,"[2336, 2383, 2361, 3961]",12,0.0,0.0
2818,cv_no2818,"[3577, 3952, 4468, 4849]",12,0.0,0.0
2819,cv_no2819,"[4359, 4601, 3713, 4806]",12,0.0,0.0
2820,cv_no2820,"[917, 936, 898, 4182]",12,0.0,0.0
2821,cv_no2821,"[3772, 4870, 3673, 4900]",12,0.0,0.0
2822,cv_no2822,"[1274, 1219, 1095, 4466]",12,0.0,0.0
2823,cv_no2823,"[3652, 3981, 4571, 5051]",12,0.0,0.0
2824,cv_no2824,"[3826, 4382, 4191, 4686]",12,0.0,0.0
2825,cv_no2825,"[1910, 1998, 2038, 4508]",12,0.0,0.0
2826,cv_no2826,"[2593, 2655, 492, 4515]",12,0.0,0.0
2827,cv_no2827,"[2704, 2713, 4204, 4506]",12,0.0,0.0
2828,cv_no2828,"[1373, 4531, 4001, 5001]",12,0.0,0.0
2829,cv_no2829,"[2953, 3064, 3094, 4679]",12,0.0,0.0
2830,cv_no2830,"[811, 828, 829, 4049]",12,0.0,0.0
2831,cv_no2831,"[3693, 4031, 4688, 4738]",12,0.0,0.0
2832,cv_no2832,"[2728, 2523, 483, 2510]",12,0.0,0.0
2833,cv_no2833,"[2094, 2538, 415, 2504]",12,0.0,0.0
2834,cv_no2834,"[1715, 4128, 1683, 5017]",12,0.0,0.0
2835,cv_no2835,"[2002, 2028, 358, 4844]",12,0.0,0.0
2836,cv_no2836,"[3858, 4348, 4197, 4593]",12,0.0,0.0
2837,cv_no2837,"[4195, 4968, 2736, 5013]",12,0.0,0.0
2838,cv_no2838,"[1178, 1176, 972, 4295]",12,0.0,0.0
2839,cv_no2839,"[1014, 1015, 1012, 4574]",12,0.0,0.0
2840,cv_no2840,"[1506, 1685, 1302, 4608]",12,0.0,0.0
2841,cv_no2841,"[2125, 2120, 2124, 4322]",12,0.0,0.0
2842,cv_no2842,"[2583, 4328, 2836, 5037]",12,0.0,0.0
2843,cv_no2843,"[2808, 2836, 2747, 5037]",12,0.0,0.0
2844,cv_no2844,"[3159, 3221, 3211, 4383]",12,0.0,0.0
2845,cv_no2845,"[1302, 1711, 1685, 272]",12,0.0,0.0
2846,cv_no2846,"[2340, 431, 2605, 2346]",12,0.0,0.0
2847,cv_no2847,"[3470, 3548, 3352, 4107]",12,0.0,0.0
2848,cv_no2848,"[3523, 3448, 3362, 4029]",12,0.0,0.0
2849,cv_no2849,"[3312, 3995, 3311, 4717]",12,0.0,0.0
2850,cv_no2850,"[928, 1283, 218, 5006]",12,0.0,0.0
2851,cv_no2851,"[1373, 4001, 1557, 5001]",12,0.0,0.0
2852,cv_no2852,"[1140, 4575, 1244, 4905]",12,0.0,0.0
2853,cv_no2853,"[3720, 4273, 4638, 4716]",12,0.0,0.0
2854,cv_no2854,"[2949, 2948, 2950, 4473]",12,0.0,0.0
2855,cv_no2855,"[3530, 4203, 3353, 4869]",12,0.0,0.0
2856,cv_no2856,"[1819, 1969, 2041, 4213]",12,0.0,0.0
2857,cv_no2857,"[2744, 2815, 2594, 4212]",12,0.0,0.0
2858,cv_no2858,"[909, 3859, 862, 4511]",12,0.0,0.0
2859,cv_no2859,"[2741, 3981, 2424, 5051]",12,0.0,0.0
2860,cv_no2860,"[2541, 2747, 477, 2512]",12,0.0,0.0
2861,cv_no2861,"[2154, 2177, 2279, 4554]",12,0.0,0.0
2862,cv_no2862,"[2735, 4303, 2732, 4853]",12,0.0,0.0
2863,cv_no2863,"[2980, 3099, 3019, 3955]",12,0.0,0.0
2864,cv_no2864,"[4172, 4490, 1586, 4609]",12,0.0,0.0
2865,cv_no2865,"[3840, 4258, 3693, 4738]",12,0.0,0.0
2866,cv_no2866,"[2708, 2838, 4284, 4840]",12,0.0,0.0
2867,cv_no2867,"[3470, 4791, 4107, 4949]",12,0.0,0.0
2868,cv_no2868,"[209, 4106, 208, 4577]",12,0.0,0.0
2869,cv_no2869,"[3773, 4896, 4756, 4927]",12,0.0,0.0
2870,cv_no2870,"[1070, 1154, 146, 844]",12,0.0,0.0
2871,cv_no2871,"[2972, 2942, 2971, 4697]",12,0.0,0.0
2872,cv_no2872,"[4091, 4633, 3694, 4839]",12,0.0,0.0
2873,cv_no2873,"[3265, 3255, 3232, 4845]",12,0.0,0.0
2874,cv_no2874,"[3627, 3738, 3579, 4288]",12,0.0,0.0
2875,cv_no2875,"[1045, 1046, 4153, 4189]",12,0.0,0.0
2876,cv_no2876,"[1246, 1269, 1088, 4809]",12,0.0,0.0
2877,cv_no2877,"[3054, 2890, 4058, 5010]",12,0.0,0.0
2878,cv_no2878,"[1757, 1756, 1753, 4547]",12,0.0,0.0
2879,cv_no2879,"[1932, 2038, 2062, 4775]",12,0.0,0.0
2880,cv_no2880,"[3025, 2864, 4483, 4655]",12,0.0,0.0
2881,cv_no2881,"[1708, 1869, 1714, 4612]",12,0.0,0.0
2882,cv_no2882,"[1660, 326, 1909, 1973]",12,0.0,0.0
2883,cv_no2883,"[3878, 4646, 3813, 4711]",12,0.0,0.0
2884,cv_no2884,"[1434, 4850, 4090, 4958]",12,0.0,0.0
2885,cv_no2885,"[3123, 3122, 4352, 4897]",12,0.0,0.0
2886,cv_no2886,"[3563, 3573, 3988, 4376]",12,0.0,0.0
2887,cv_no2887,"[3092, 2961, 4210, 5014]",12,0.0,0.0
2888,cv_no2888,"[3642, 3895, 4526, 5067]",12,0.0,0.0
2889,cv_no2889,"[1605, 1572, 296, 1874]",12,0.0,0.0
2890,cv_no2890,"[4005, 4792, 4116, 5009]",12,0.0,0.0
2891,cv_no2891,"[1396, 1393, 1533, 4209]",12,0.0,0.0
2892,cv_no2892,"[1881, 1927, 4471, 4805]",12,0.0,0.0
2893,cv_no2893,"[3567, 4068, 3604, 4871]",12,0.0,0.0
2894,cv_no2894,"[710, 3600, 713, 4406]",12,0.0,0.0
2895,cv_no2895,"[2363, 2750, 433, 2686]",12,0.0,0.0
2896,cv_no2896,"[3928, 4389, 3657, 4672]",12,0.0,0.0
2897,cv_no2897,"[793, 4241, 860, 4551]",12,0.0,0.0
2898,cv_no2898,"[3423, 3413, 3412, 4705]",12,0.0,0.0
2899,cv_no2899,"[1017, 1018, 1019, 4037]",12,0.0,0.0
2900,cv_no2900,"[3897, 3626, 4430, 4540]",12,0.0,0.0
2901,cv_no2901,"[3353, 3549, 567, 3132]",12,0.0,0.0
2902,cv_no2902,"[869, 867, 792, 4174]",12,0.0,0.0
2903,cv_no2903,"[2747, 2836, 2583, 4328]",12,0.0,0.0
2904,cv_no2904,"[1551, 1479, 1702, 4319]",12,0.0,0.0
2905,cv_no2905,"[3570, 3878, 3715, 4541]",12,0.0,0.0
2906,cv_no2906,"[3894, 3689, 4649, 4901]",12,0.0,0.0
2907,cv_no2907,"[2891, 3159, 3209, 4383]",12,0.0,0.0
2908,cv_no2908,"[2157, 2155, 2198, 4753]",12,0.0,0.0
2909,cv_no2909,"[3694, 4838, 4067, 4839]",12,0.0,0.0
2910,cv_no2910,"[1622, 1843, 322, 2012]",12,0.0,0.0
2911,cv_no2911,"[2399, 2281, 391, 2112]",12,0.0,0.0
2912,cv_no2912,"[1908, 1885, 2010, 4713]",12,0.0,0.0
2913,cv_no2913,"[2138, 405, 2477, 2458]",12,0.0,0.0
2914,cv_no2914,"[3718, 4715, 4277, 4977]",12,0.0,0.0
2915,cv_no2915,"[1805, 1995, 1813, 4491]",12,0.0,0.0
2916,cv_no2916,"[2019, 4640, 4028, 4938]",12,0.0,0.0
2917,cv_no2917,"[3454, 3455, 3536, 4674]",12,0.0,0.0
2918,cv_no2918,"[3630, 3912, 4909, 4923]",12,0.0,0.0
2919,cv_no2919,"[3730, 4043, 4906, 4971]",12,0.0,0.0
2920,cv_no2920,"[3630, 4483, 3987, 4965]",12,0.0,0.0
2921,cv_no2921,"[2284, 2202, 4244, 5031]",12,0.0,0.0
2922,cv_no2922,"[3064, 3054, 4679, 5010]",12,0.0,0.0
2923,cv_no2923,"[3989, 3671, 4639, 4715]",12,0.0,0.0
2924,cv_no2924,"[3672, 3990, 4638, 4716]",12,0.0,0.0
2925,cv_no2925,"[3093, 2953, 3171, 4186]",12,0.0,0.0
2926,cv_no2926,"[4483, 4655, 3911, 4923]",12,0.0,0.0
2927,cv_no2927,"[3542, 3544, 3471, 4843]",12,0.0,0.0
2928,cv_no2928,"[1232, 4254, 3789, 4917]",12,0.0,0.0
2929,cv_no2929,"[1286, 922, 223, 676]",12,0.0,0.0
2930,cv_no2930,"[1501, 1340, 1480, 4530]",12,0.0,0.0
2931,cv_no2931,"[2118, 2292, 4018, 4838]",12,0.0,0.0
2932,cv_no2932,"[2926, 3102, 2914, 4794]",12,0.0,0.0
2933,cv_no2933,"[2879, 2928, 2901, 4484]",12,0.0,0.0
2934,cv_no2934,"[546, 2996, 2875, 4478]",12,0.0,0.0
2935,cv_no2935,"[1383, 1559, 1371, 4602]",12,0.0,0.0
2936,cv_no2936,"[3814, 4500, 1026, 4603]",12,0.0,0.0
2937,cv_no2937,"[1406, 1407, 1432, 4677]",12,0.0,0.0
2938,cv_no2938,"[1556, 1536, 1331, 4550]",12,0.0,0.0
2939,cv_no2939,"[628, 164, 937, 4330]",12,0.0,0.0
2940,cv_no2940,"[3694, 4091, 4594, 4739]",12,0.0,0.0
2941,cv_no2941,"[1980, 2039, 1921, 4019]",12,0.0,0.0
2942,cv_no2942,"[2944, 2945, 2979, 4785]",12,0.0,0.0
2943,cv_no2943,"[1590, 1575, 1596, 3971]",12,0.0,0.0
2944,cv_no2944,"[2556, 2536, 2506, 4155]",12,0.0,0.0
2945,cv_no2945,"[4041, 4404, 3787, 5011]",12,0.0,0.0
2946,cv_no2946,"[2036, 2055, 4198, 4999]",12,0.0,0.0
2947,cv_no2947,"[3777, 4177, 698, 4863]",12,0.0,0.0
2948,cv_no2948,"[4161, 4416, 3613, 4503]",12,0.0,0.0
2949,cv_no2949,"[3628, 4373, 4329, 4858]",12,0.0,0.0
2950,cv_no2950,"[3534, 3535, 3345, 4129]",12,0.0,0.0
2951,cv_no2951,"[1877, 2030, 1954, 4526]",12,0.0,0.0
2952,cv_no2952,"[3514, 3350, 3478, 4120]",12,0.0,0.0
2953,cv_no2953,"[3573, 3607, 3767, 3834]",12,0.0,0.0
2954,cv_no2954,"[3646, 3976, 4446, 4858]",12,0.0,0.0
2955,cv_no2955,"[2196, 3937, 4447, 4563]",12,0.0,0.0
