,0,1,2
0,3.6252504688999894e-07,9.452597370911771e-05,0.0002495295431130186
1,0.0031645742557648714,0.004555321074703601,0.0050166427562675555
2,0.002768917738492837,0.017400860164490946,0.01745020439038815
3,9.761857324970044e-09,0.00016356184575564765,0.0003739477803630486
4,3.1138624833735186e-06,0.00010019915180795673,0.0005459119624632736
5,0.0027577987627052745,0.003992500108380065,0.0044657247262465645
6,8.1293824593053e-08,0.0002610573011112851,0.000608366887099362
7,1.3078958038135372e-06,7.568955668826402e-05,0.0002181310717702378
8,4.8787437484458505e-08,0.00019905174472589738,0.00045163265372179885
9,9.569913897407698e-06,9.314514269462949e-05,0.0004712388867245911
10,4.854209861419561e-08,0.00011015720727949372,0.0002481620796362473
11,2.8032037872437835e-07,0.00013985962280300198,0.0007847558145044482
12,2.5488224358653443e-06,0.00010332610059256056,0.0002938986992571702
13,1.3154488848680589e-06,0.00015457139627611172,0.00041906149842909615
14,3.699146259109983e-05,0.0014406365069222916,0.021689615054063863
15,2.9691620377147965e-07,0.00010494106876577748,0.0003002776231536879
16,2.4447063909281494e-05,0.000365390627164905,0.0024605479904799277
17,0.0001274788913496051,0.0025356097131278657,0.03576902700086992
18,0.0040492844520315634,0.005818968858442811,0.006407225644117939
19,7.12772322774857e-06,9.990475228139149e-05,0.0005294412722641178
20,4.734598013616483e-06,0.00010067688675376789,0.00028325348725243655
21,0.009062810920836141,0.00915154539057669,0.009290435011535363
22,3.8207963332004334e-07,0.0001310887078941334,0.0003497800533836684
23,1.997062533133641e-05,0.0001479001320555377,0.0007283068184220704
24,0.004087369932191716,0.005955611213858025,0.006643700358587777
25,0.001780872252865269,0.002142534478394828,0.0025024652703959475
26,0.0030848088912447144,0.004482858486689475,0.005028577409761381
27,2.9328089947843207e-06,0.00013560842250823148,0.00073197589434901
28,0.0026319588831703617,0.003836570853411246,0.004304002664196243
29,0.0027274029061180555,0.003945544112789284,0.004328528587138452
30,6.554984093266452e-07,7.577275980735059e-05,0.00020364230361742366
31,0.0032772045070070047,0.0047626390191113765,0.005336856923725899
32,6.4770216255493486e-09,0.00013052762453607072,0.0002832189513978336
33,0.001158749216405832,0.0016627616448475077,0.001884968644522394
34,0.0029992933583511345,0.01975975738768549,0.019810363846351407
35,5.73384900051166e-05,0.0004815362348279632,0.0013990724950491318
36,0.006260872297384716,0.00908634476242193,0.009974442810704027
37,0.0007228395150214948,0.0007810075563331605,0.0008592096199827044
38,2.7625576834686286e-08,0.0002058789001678206,0.0004854823622989123
39,0.0024595736906061765,0.0029944666333535487,0.0035051573732249658
40,2.6063090857835385e-08,0.00019145084031901792,0.00045688853471102515
41,5.48591400773238e-09,0.00017854270215853472,0.0003997783098667571
42,0.013045866309168003,0.013179876529969235,0.013384316018239101
43,0.0033555486908112705,0.004874363362921372,0.0054461526247361666
44,0.002236270343849143,0.01469823342374043,0.01474115244452604
45,0.0012438011934616875,0.0014951507621608683,0.0017362437776191305
46,6.032942832706535e-09,9.827575961927889e-05,0.00023524592938479945
47,0.002641682909212807,0.002990968363966797,0.0034386186374040124
48,0.00269917981419176,0.003886015170354997,0.004343536801773748
49,1.8635557659508874e-07,0.0002001593189421953,0.0005010717322390475
50,0.003520698492996067,0.0037667084968514256,0.0041179935511377955
51,0.0027538001573935884,0.0033317447436815068,0.0039048894056123817
52,3.9678825519081526e-07,0.00013692012349406996,0.0003630726690252616
53,1.3456862827948386e-05,0.00018828746255029357,0.001102532542909395
54,8.429858665890055e-08,0.00015226144810355749,0.00037109718658243036
55,8.945440370671852e-08,0.00013086501704595438,0.00030797957582847637
56,8.93575492208835e-08,0.00015877671651585545,0.0003926455941926228
57,0.0026765509015832353,0.01917472503879846,0.01923174262067768
58,0.006274007582925412,0.007144417016120418,0.008268195588909615
59,0.0022824308392759354,0.0032704783428487505,0.003642771248546431
60,5.300826222362527e-05,0.0023155706330464975,0.034891174480314285
61,0.0010034926211802842,0.001423463496517609,0.0015815049718345868
62,8.519770819969551e-07,0.00011440028500515063,0.00031242460814911034
63,0.003761545692649758,0.0042627923998438235,0.004905884015308614
64,0.002848503039071996,0.019298851681834407,0.01935137614861487
65,0.0050351817819920715,0.005568122186086487,0.006401405948015847
66,0.0033566682139136634,0.0038021667139602955,0.004377777044832142
67,2.8049649861240023e-08,0.00016649714609229794,0.00037018932216598046
68,0.0001517805404974494,0.0047275425525518736,0.005841197286028362
69,5.6414498738167915e-09,0.00011909649744074842,0.0002682883339350027
70,0.0001331687466596,0.0006773528407733964,0.0006789183628591072
71,0.0023468639451067947,0.002645376300873725,0.003031283611466585
72,4.7506334732759305e-08,9.019222367706185e-05,0.00025920457489704525
73,0.005894195318620034,0.006737406114052045,0.007766673766804148
74,3.205341347835849e-07,0.00011384655955615503,0.00032488517294970205
75,2.7548810699871185e-05,0.00022991410650094967,0.0014191583685571778
76,0.003303049414890159,0.004007400224406134,0.004683921931632409
77,4.7798954362862656e-08,0.00013643608387697745,0.00034739370129484
78,0.0001323809873801982,0.0006720284432477414,0.0006735671436209122
79,2.6177392342632397e-08,9.214736775500159e-05,0.00023629837148944334
80,0.002564272392182653,0.00367945897192445,0.004048484259356128
81,6.282337216197993e-06,0.00014404663890088995,0.0007605165828994111
82,0.0154692478482937,0.015610566532425341,0.015832939603995223
83,0.006376448498435624,0.007245691094707987,0.008312261218202659
84,0.000931298896747833,0.0011166763622386896,0.0012970637086997285
85,5.0173722784935085e-06,9.810160585052315e-05,0.0005052129271597803
86,1.3389821705288256e-08,0.00013038757406794898,0.0002853737806283672
87,4.202034339317302e-09,0.00014577047864973333,0.00030953383987809813
88,4.256523020642169e-09,0.00017596648358708604,0.0003854716489036612
89,3.5872775127064948e-09,0.0001889222531445732,0.0004089344929574085
90,0.0059518484516448,0.007256461251063132,0.008501584656590372
91,8.624489104485659e-08,0.00022386669029443758,0.0005319062559888943
92,7.3516628043181974e-09,0.0002240460808128652,0.0005049484453686514
93,1.046191585790415e-06,9.44852208154317e-05,0.00025667880313774553
94,5.980649505350271e-10,0.00015161992950068966,0.00024188432836196554
95,1.887013525821802e-08,0.0002559943317704103,0.0006325487001312723
96,3.4312499488313484e-07,0.00011579038128181771,0.0003267919787055254
97,5.5270997345470356e-08,0.00019015007734453934,0.00046576628394513514
98,2.8085615108497556e-09,0.0001471879377305403,0.00031745526262909557
99,9.082636989328728e-09,0.00017549631866044225,0.0003865028046222959
100,2.3731330484665773e-09,0.0001498917121400797,0.0003173802620366657
101,6.801409601642493e-08,8.121756488963146e-05,0.00020193308761282737
102,0.0031650844984533314,0.020970105307424925,0.021039579436722865
103,0.0025152016771935954,0.002776288492452071,0.003174286862380043
104,0.0024522154003697723,0.003562479223979213,0.003911519222833956
105,1.192907546086179e-08,0.00010692133290503164,0.00025330422381597035
106,2.7228366332385693e-08,0.0001580817271848418,0.00037375421170696024
107,7.40588439681267e-09,0.00019537628110190259,0.0004242514195681524
108,0.00044091190428108225,0.005199372087841253,0.0063991454774276
109,4.064480540060921e-08,0.000182404048920591,0.0004359300671958992
110,0.0009093799960715163,0.0012804125876071078,0.0014156202485058399
111,0.0005720664307466507,0.009567825906677745,0.009616530288355832
112,5.459271295050596e-09,0.0001869702961705999,0.00040704035512678833
113,1.3375260985683417e-06,9.563953023921257e-05,0.00027120838360775705
114,7.800820981625743e-08,0.0001277221077031445,0.0003179764997166383
115,1.2161651222075524e-07,0.00012322299766038,0.0003122682764044994
116,1.8218149685002912e-10,0.00020101355880627333,0.0004397105194752505
117,0.003302266183266642,0.0036318232096793973,0.004063889416697284
118,0.002377768595128356,0.0028711778894789063,0.0033475434980489416
119,6.492117030547261e-08,9.653567033603396e-05,0.0002362817863771316
120,0.006198881569325362,0.008929308925104915,0.009840261878779497
121,3.417554427099804e-06,0.00011329107938925828,0.000317479881011135
122,3.657311474112449e-07,8.816384065422164e-05,0.0002547719850036263
123,0.002201314910758523,0.0026296847648314176,0.0030777107715110274
124,0.0006060935656721076,0.011921111838186015,0.012113994596999994
125,9.761308684692779e-06,0.00016884073586145238,0.0009894400877596818
126,0.0037083405757960073,0.024382706160518686,0.024455913179735257
127,0.0011458572144253355,0.0012410054648049535,0.0013687400899517785
128,8.065096315813141e-09,0.00015408465574832735,0.0003815888533190942
129,7.905165119765245e-08,0.00017967050730582462,0.0004251814820483314
130,6.131853519704409e-07,0.00020074949730600634,0.0005369697300736104
131,2.0877455233088963e-08,0.00010599340565484362,0.00024373349715822222
132,0.0008790504478103931,0.0012312876750311772,0.00136035567790877
133,0.0010719886173666112,0.0011592237039641795,0.0012760820876325128
134,0.009088444541647887,0.009155267004436182,0.009258883660507667
135,0.0028159836966227957,0.0034151828166284156,0.004012554400211596
136,3.331419864959204e-08,0.00023839445383837927,0.0005961287682802491
137,1.5038122673367805e-06,0.00010161328783680722,0.00028725080815737817
138,0.002061899992909037,0.002947185412812066,0.0032914516068390676
139,0.010744262737767268,0.010953099282178823,0.01126429036375236
140,0.000993914669700136,0.0010452632153955057,0.0011100862804380295
141,0.0028421693165049237,0.019220060704944628,0.019271925983601626
142,0.0006791804323435039,0.0007577258543389694,0.0008582317860572378
143,0.00250077169545223,0.0030535833392020123,0.0035793004877244334
144,0.010425657338853433,0.010502088898456418,0.0106166457468333
145,7.2908284726715215e-06,0.00012354285879114297,0.0006715023133638691
146,0.0014729226026625897,0.0017766390892419168,0.002074490898854192
147,0.029872173726341957,0.02990847988296369,0.029963145707780015
148,4.9852757511750634e-08,0.00012445426217784432,0.0003080097120758008
149,0.0019050173368038246,0.002697598092892519,0.0029497776240581452
150,7.062375985006277e-08,0.0001172081972092916,0.0002908040083397982
151,1.2352081572976394e-05,9.871059228337707e-05,0.0005220408642276078
152,0.0012594598463856043,0.0017867267060371885,0.0019813196719550034
153,0.0006978082946050276,0.00077440928479284,0.000861727358584329
154,0.0021781558544308826,0.00313442869310015,0.0035078649317730267
155,0.0007151440881880986,0.0007922519764301832,0.0008808266552857362
156,3.459733534511438e-09,0.0001449150670170562,0.00032781811997810515
157,3.0761938833524246e-07,7.112629322575192e-05,0.00018687225674568367
158,0.0014903409018123344,0.019201434166661167,0.019234783885603842
159,0.013405063060095512,0.013531515726115013,0.01373041358871112
160,4.755993731337126e-06,8.944767484636526e-05,0.00046329437169966936
161,0.0023126967811343377,0.0032604857706049965,0.003627815273248669
162,0.0016623911183113551,0.0019915276120018215,0.00232562909043531
163,8.416975750216182e-09,0.00011482086965768772,0.00025447616087480177
164,0.0034921720167933414,0.005042896758265938,0.005561740538285711
165,0.0036872921923321255,0.005336551814980522,0.005953434144213333
166,7.861301005623868e-06,0.00014375201833274678,0.0007827425965062418
167,8.372820618595348e-09,0.00010266638905155883,0.00023898636066827571
168,0.0022525467031318455,0.0032142080030641354,0.0035166324893222477
169,0.02623313842177018,0.02625828782364982,0.02629598777981339
170,0.00017513034806869438,0.00019067766275911556,0.00020752493647991182
171,0.0002589648292369607,0.0002661990069552254,0.00027649879804931947
172,0.002023808494821084,0.002900296474022988,0.003175571604397316
173,2.6875546152633127e-07,9.927992435534789e-05,0.00027106669922199013
174,1.2357853971089587e-07,9.10374818191458e-05,0.00023522737668206717
175,0.0017619803600365106,0.017613583422658848,0.01764477870246498
176,0.0012870910921781232,0.0015461884590009564,0.0017981554403266541
177,0.0023385147021222357,0.0033617837237123653,0.003756802390367611
178,0.0002977972934268897,0.005727599136026622,0.005812339079778887
179,0.0012092755587330894,0.0017074457496533304,0.001891481136452549
180,1.0365916003370691e-06,0.00010371431090705522,0.00028027548775652253
181,3.758960761150535e-07,0.00017662429167180605,0.0004433495273417019
182,0.003967013879719844,0.004361377780695505,0.004888770918304879
183,0.0016054582017202036,0.001932961073331289,0.0022450440431042978
184,0.000523989424436906,0.007103213543771669,0.007215527728312781
185,6.791076852967628e-05,0.00035301071143741664,0.0020805189906007784
186,0.0020535188885935736,0.002907040915422564,0.0031872893516623857
187,6.937177300178033e-07,0.00015752521089188644,0.00042685085875864145
188,0.0016974286865750199,0.0020264569566398006,0.002324563342558654
189,5.675965632075411e-07,0.000130448620878426,0.0003553591895972368
190,0.0035281068433439425,0.0050642405183614694,0.0055747434880447765
191,0.0029521209532064807,0.004250108414216088,0.004753827010944376
192,0.0010152304691048815,0.0014184133723244745,0.0015677367153899028
193,1.444237413369631e-07,0.00013143890118611016,0.0003227758176507473
194,9.009660572233878e-07,0.00016188640233945375,0.00045046799016570797
195,5.0704767819261144e-08,8.31462566724036e-05,0.0002127759300334531
196,0.0003322388888090021,0.0048311079116026305,0.005949185160991159
197,0.0039057799081409434,0.022530322886506804,0.02259426688857478
198,0.0022591774967012234,0.011696997927153849,0.011729582123880476
199,0.0006108783173427384,0.0007177486266333278,0.0008187991315414111
200,0.0009726265631801792,0.001349556556117055,0.001487106962800925
201,0.0005925033366453883,0.0008308461735011399,0.0009314726545789544
202,0.0027897880161264336,0.0031663591870424897,0.003645389491208859
203,0.0007511364371328649,0.0010493274623668875,0.0011590226641617436
204,0.0007426161892020068,0.0010350237902959634,0.0011408985851175636
205,0.0009459767002463488,0.0013330921150108111,0.0014750072370444687
206,0.0022322716980692995,0.0032221485298830387,0.003533015346859246
207,0.00020834777284028358,0.0002238252587787734,0.0002429798974383674
208,0.0011932734273927582,0.014734662354125329,0.014760375323388746
209,8.221700532679593e-09,0.00020463991801818732,0.00051314866890745
210,0.00014812162932577216,0.0002120950936182422,0.0002335729876425368
211,0.0001884357342467738,0.00020203224926606948,0.00021893556934032482
212,0.0010723859239609448,0.0012599323456555258,0.0014353170883995804
213,0.0012945501453281805,0.001806026351310865,0.001996781319451229
214,0.0016399518699232508,0.002295373583129063,0.0025332837977310495
215,2.7937319634378245e-07,7.716134366920423e-05,0.00020171481364172596
216,0.03354384703926708,0.03357073623798878,0.033612103194262374
217,0.0002733696620646046,0.00027938100254990645,0.00028737026699035025
218,0.00021042848468657554,0.00022606885859776675,0.00024565015637162445
219,0.00024935522161373635,0.0002577820495855218,0.0002687063857073749
220,0.002189418014632133,0.0031198113617417803,0.003427429560175033
221,0.003989741856565234,0.005839067850787214,0.0065348460821445485
222,9.348699106307386e-07,0.00013530096386347017,0.00036253686719557165
223,0.0014666198795804262,0.01384110657142971,0.013864565859722977
224,0.000725478279521897,0.0007905360312531447,0.0008784769294078959
225,2.4223705334258978e-08,0.0002172310987744019,0.0004996190242896818
226,0.0030205228804088117,0.003570014946122099,0.004101880514239741
227,2.6566163450598807e-08,0.0002144492990248194,0.0004842318115621191
228,9.809087998373383e-08,0.00012018792284259183,0.00029640451081807637
229,0.00010138112797606533,0.0022593486203604284,0.002985346229319083
230,4.101714061439232e-08,0.0001969277333919153,0.00046088971994441997
231,2.682537514641472e-06,0.00012448041601554837,0.0003701918061956548
232,6.601798517189819e-07,0.00010859020269325925,0.0003155183011251543
233,0.0014581295216565383,0.014719359067923704,0.01474439617104897
234,0.0007404134776816666,0.001032922610647946,0.0011395118977852673
235,2.2254818617519704e-07,0.00012189356522490779,0.00033944300501529215
236,1.1743933131492843e-08,0.00012146044773656692,0.0002985484524321496
237,0.004864415095580239,0.005839682497245731,0.0068654416115551484
238,0.004186320566814018,0.004988190210322468,0.005752324103484988
239,1.8824720989911158e-08,0.00020171974573765663,0.0004493885328456765
240,0.000853411561646861,0.010003317548044243,0.010054819404932483
241,0.0040618383334707015,0.004851358571694541,0.005587269477983755
242,0.013196930912727205,0.013328867562156172,0.013533887049401061
243,1.881447791628417e-08,8.570572859670957e-05,0.00022274420887312334
244,0.0026420009508248163,0.003176188275249672,0.003702237072737585
245,3.944716890358182e-08,0.0001068070833860732,0.00025830622051069426
246,0.0024372125247106484,0.003528911336860563,0.003957641802330305
247,0.03478945838035454,0.03481787947244776,0.03486815143453632
248,0.00227717142722472,0.002719608137920665,0.003125430714795309
249,0.0044523095700747025,0.005327724088575261,0.006114960969739551
250,2.831055772203102e-07,9.141717558505895e-05,0.00024518131512601596
251,0.0020428143905232574,0.0028956088409390806,0.0031729805832100004
252,0.0026393231781697097,0.0029924282169947083,0.0034465230701966015
253,1.986158160702445e-07,0.0001475609721847565,0.0003653725991336702
254,0.002199559812312003,0.0031219306379728917,0.003487630575472888
255,0.0016544680176468576,0.011180443526708389,0.011212664924949827
256,0.003526944194346491,0.003889897332102104,0.004354453283865506
257,0.0021836098023332792,0.003124129833053082,0.003424651699931826
258,9.290446984381775e-07,7.637145013182284e-05,0.00020605133018586583
259,0.0006204011133375719,0.0008657811358634956,0.0009566087747532158
260,0.002251276635152225,0.0032240474959418326,0.0035420488509642018
261,0.004684940874162778,0.005352975918354135,0.006142061760667278
262,0.0009237274245061304,0.0013065533550479405,0.0014495686750544913
263,0.0030906940123769273,0.003407192684679542,0.00381854081621293
264,0.0012696975967362914,0.001778771345444107,0.001963194262240368
265,0.003718843134170245,0.004216098366312258,0.004839717690646953
266,0.001449849472457043,0.0020719211575902785,0.002304378100969174
267,0.0017003504382022854,0.0024116836986113233,0.0026757986884192067
268,4.0161249136639676e-06,0.00010157103879597874,0.0005384420753023241
269,0.0009598015763464234,0.0010282733234245423,0.0011167532928356642
270,0.0020677643842659365,0.0029490682861900265,0.003236138248237512
271,0.0011740327476892176,0.001672193265318307,0.0018595294952865947
272,0.0012823120905499949,0.0015382511658200311,0.001786321475139788
273,0.0011397683721263508,0.0013393661568101398,0.0015260282224994002
274,0.002054623073444751,0.002921932639012493,0.0032059234876763683
275,0.0021320816552919883,0.0030502597265874218,0.00335479816020436
276,5.266754654162646e-07,0.00014360983654700268,0.00036741697742716337
277,0.0020599066661710526,0.010931762722454491,0.01095810628340049
278,0.002726555782423843,0.0032444974996941774,0.0037004384946304975
279,0.00212970860517417,0.0031066027065800904,0.0035540513634335705
280,0.0013980421404684244,0.0019606511965721283,0.002168269395581434
281,7.238331708154263e-06,0.00015507182913512558,0.000842146669900137
282,0.002161337412877256,0.0030987233167534046,0.0034077244241708074
283,0.0027438690485080044,0.003324753245075961,0.0038814347201751986
284,0.0019731853394609825,0.0028166634208866676,0.003082091407828852
285,0.031583761863535495,0.03162166743950912,0.03167824335385752
286,0.004642326236194884,0.005066051398305267,0.005649365935970321
287,0.002207395779079633,0.0026888062870866125,0.003146654610915608
288,8.856269737467864e-06,0.00010688760915320911,0.000619774691665152
289,0.0017898787494650655,0.011352255003200945,0.011384740011455683
290,1.3702347098057865e-06,0.00010561900065475707,0.0003067866197755487
291,0.0010943034183930533,0.0015457285726808419,0.0017140165634892733
292,2.2127842191034244e-05,0.00010953766192146322,0.0005256373136516939
293,0.0002705105727053658,0.006273721376469052,0.00842780322288421
294,1.0228500403893828e-07,0.0001119820095889249,0.0003209171580381107
295,5.4863843343895186e-05,0.0002600287679408562,0.0014532186403778617
296,0.030203856455436263,0.030246723765104674,0.03031083175372419
297,0.0008287619736228164,0.0009837695273614252,0.0011316526777274735
298,3.5907964693635193e-07,0.00022512772258447727,0.0005868940289777277
299,2.9499732518907053e-07,0.00014202472027355083,0.0003924216216435331
300,0.0019827541670346008,0.0022407398595693483,0.002567363393127169
301,3.256236338487482e-08,0.00010046443314298404,0.00022486584217482
302,6.805829188345197e-08,0.00020036535151668675,0.00046640845125601993
303,0.0014417470229901048,0.014599798054520023,0.014665147152452686
304,0.0021192401444204037,0.0025464010795025515,0.002968502399125299
305,0.03218306781558479,0.032215078340727246,0.032262973526272457
306,0.00364143451977413,0.005257452723539751,0.005886299806350058
307,0.0009240587732279213,0.0009850816091797102,0.0010630518551116791
